"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.786566002E0,-1.536638141E0,-1.444464922E0,-9.547898293E0,9.778041598E0
3.805871783E0,-2.213155270E0,-1.468114018E0,-7.223246098E0,7.696018399E0
3.825189127E0,-1.638877630E0,-5.428812504E-1,-7.167207718E0,7.372211772E0
3.844429596E0,-1.484879851E-1,-1.629676670E-1,-9.345682144E0,9.348282296E0
3.863717512E0,5.121598244E-1,-2.717989683E-1,-1.113104439E1,1.114613527E1
3.883005377E0,8.706212044E-3,-8.111649752E-1,-1.060122395E1,1.063221583E1
3.902293241E0,-6.868062615E-1,-1.318984151E0,-7.804237843E0,7.944655457E0
3.921628502E0,-7.022255659E-1,-1.940554976E0,-6.009438515E0,6.353914197E0
3.940855585E0,1.158197403E0,-3.275504351E0,-3.936110973E0,5.250078054E0
3.960156887E0,6.607461572E-1,-2.849495411E0,-8.689889908E-1,3.051450712E0
3.979493554E0,-1.932796955E0,-8.035854101E-1,5.707676888E0,6.079393805E0
3.998766627E0,-4.389987946E0,1.543888927E0,1.244211006E1,1.328388836E1
4.018020481E0,-7.153639793E0,4.505840302E0,1.043035412E1,1.342644578E1
4.037308346E0,-1.300599337E0,1.620434880E0,9.250240326E0,9.480733828E0
4.056630481E0,8.802740097E0,-4.694857597E0,2.130576324E1,2.352584682E1
4.075931783E0,1.132502556E1,-1.071000767E1,3.418772888E1,3.757341180E1
4.095219648E0,6.830558777E0,-1.007051086E1,3.107902908E1,3.337630553E1
4.114446418E0,6.344111919E0,-4.517498016E0,1.795549393E1,1.957179876E1
4.133747721E0,4.233909607E0,-5.553722382E-1,5.623497009E0,7.061030201E0
4.153083033E0,-2.567508698E0,1.735207796E0,-1.291853905E0,3.357370030E0
4.172357721E0,-6.802833080E0,2.953375816E0,-4.047297478E0,8.448762247E0
4.191611366E0,-7.554089546E0,5.711874008E0,-6.528462410E0,1.150263426E1
4.210899231E0,-7.098617077E0,8.335920334E0,-8.647545815E0,1.395198842E1
4.230176679E0,-4.401732445E0,9.678165436E0,-1.041099262E1,1.488055450E1
4.249522408E0,-6.818015575E-1,8.408002853E0,-1.231085682E1,1.492369126E1
