"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.194149207E2,2.667003937E0,-1.033750305E1,1.585951996E0,1.079315167E1
2.194249447E2,2.117945709E0,-1.062535446E1,1.540746002E0,1.094338840E1
2.194349697E2,1.731449432E0,-1.058344162E1,1.368753662E0,1.081113501E1
2.194449947E2,1.713636475E0,-1.026460464E1,9.599537659E-1,1.045084541E1
2.194550187E2,1.736089783E0,-1.043944107E1,6.309379578E-1,1.060160461E1
2.194650437E2,1.393152924E0,-1.184711380E1,3.775149536E-1,1.193471818E1
2.194750687E2,5.983058167E-1,-1.414977539E1,2.960842896E-1,1.416551373E1
2.194850927E2,-6.713539124E-1,-1.617566254E1,9.309141541E-1,1.621633053E1
2.194951177E2,-2.530787201E0,-1.641112289E1,2.530038757E0,1.679675369E1
2.195051427E2,-4.134402466E0,-1.462892899E1,4.425846405E0,1.583309709E1
2.195151667E2,-4.643493805E0,-1.228330673E1,6.302643585E0,1.456588395E1
2.195251917E2,-4.969216461E0,-1.103235809E1,7.597001953E0,1.428707374E1
2.195352167E2,-5.311554565E0,-1.063268921E1,7.999065857E0,1.432660973E1
2.195452407E2,-5.320386200E0,-1.028166916E1,7.259902954E0,1.366475104E1
2.195552657E2,-4.779411163E0,-1.002480331E1,5.926326141E0,1.258812115E1
2.195652907E2,-4.145778809E0,-1.023810974E1,4.353696442E0,1.187270170E1
2.195753157E2,-3.654350739E0,-1.087099365E1,2.585573273E0,1.175661395E1
2.195853397E2,-3.297043762E0,-1.156974060E1,6.230044556E-1,1.204647374E1
2.195953647E2,-2.750380554E0,-1.181582886E1,-9.975256348E-1,1.217265222E1
2.196053897E2,-1.848805389E0,-1.150552414E1,-1.813778229E0,1.179342862E1
2.196154137E2,-1.106349335E0,-1.094044922E1,-1.343007202E0,1.107795587E1
2.196254387E2,-7.846682739E-1,-1.038555313E1,3.790118408E-1,1.042204721E1
2.196354637E2,-7.592211914E-1,-1.014545242E1,2.830314331E0,1.056017523E1
2.196454877E2,-8.919950867E-1,-1.005818390E1,5.146597595E0,1.133358661E1
2.196555127E2,-1.112636261E0,-1.005025040E1,6.413413239E0,1.197402864E1
2.196655377E2,-1.288670197E0,-9.910890198E0,6.346652069E0,1.183918949E1
2.196755617E2,-1.438508606E0,-9.532926178E0,5.526806946E0,1.111267670E1
2.196855867E2,-1.490151215E0,-8.966953125E0,4.232149200E0,1.002685822E1
2.196956117E2,-1.447340240E0,-8.274343414E0,2.818937988E0,8.860359140E0
2.197056357E2,-1.404529266E0,-7.570207672E0,1.600621490E0,7.864015248E0
2.197156607E2,-1.235530701E0,-6.768474884E0,5.803431702E-1,6.904751014E0
2.197256857E2,-1.100511475E0,-6.080505524E0,-1.016386414E-1,6.180129719E0
2.197357097E2,-1.015488281E0,-5.508395233E0,-2.990780640E-1,5.609196215E0
2.197457347E2,-9.222322083E-1,-4.969066772E0,-2.695893860E-1,5.061108107E0
2.197557597E2,-9.985734558E-1,-4.484524384E0,6.876699829E-1,4.645535265E0
2.197657837E2,-1.217118988E0,-4.053570557E0,1.838776245E0,4.614532584E0
2.197758087E2,-1.543889465E0,-3.617826691E0,3.295397186E0,5.131462487E0
2.197858337E2,-1.870959320E0,-3.404220886E0,4.086951141E0,5.638473043E0
2.197958577E2,-2.216590576E0,-3.239563293E0,4.185895386E0,5.738446157E0
2.198058829E2,-2.401456146E0,-3.196752319E0,4.226011963E0,5.817679445E0
2.198159079E2,-2.529290314E0,-3.160078583E0,4.365222473E0,5.953030605E0
2.198259319E2,-2.721041565E0,-3.104394379E0,4.641248474E0,6.211482839E0
2.198359569E2,-3.005599823E0,-3.160228271E0,4.966522064E0,6.609615302E0
2.198459819E2,-3.280128937E0,-3.296744385E0,5.501958618E0,7.204118129E0
2.198560059E2,-3.564687195E0,-3.533851318E0,6.130052490E0,7.922918873E0
2.198660309E2,-3.868405609E0,-3.921994171E0,6.367907867E0,8.420026772E0
2.198760559E2,-4.159400482E0,-4.411775665E0,6.075565796E0,8.583523556E0
2.198860799E2,-4.202810211E0,-4.834047546E0,5.360951843E0,8.352929667E0
2.198961049E2,-3.926484833E0,-5.218148804E0,4.706213379E0,8.049522001E0
2.199061299E2,-3.277434540E0,-5.872438202E0,4.410727844E0,8.042488900E0
2.199161539E2,-2.302811279E0,-7.546407166E0,5.346282349E0,9.530683913E0
2.199261789E2,-1.085542603E0,-1.052970337E1,7.872878265E0,1.319224272E1
2.199362039E2,5.011578369E-1,-1.438164322E1,1.159144547E1,1.847821498E1
2.199462279E2,2.456691284E0,-1.859433289E1,1.439631271E1,2.364399220E1
2.199562529E2,4.047732697E0,-2.110970215E1,1.238344849E1,2.480631898E1
2.199662779E2,4.349056091E0,-2.038326279E1,8.130193176E0,2.237167253E1
2.199763029E2,3.072660370E0,-1.794633041E1,6.597230988E0,1.936583264E1
2.199863269E2,1.230740662E0,-1.579290848E1,6.448141022E0,1.710290044E1
2.199963519E2,-8.509803772E-1,-1.464883759E1,5.299429779E0,1.560117195E1
2.200063769E2,-3.042273560E0,-1.473326202E1,3.340902557E0,1.541058299E1
2.200164009E2,-5.073848877E0,-1.534010010E1,1.548829193E0,1.623149671E1
2.200264259E2,-7.056925049E0,-1.589993591E1,6.644682312E-1,1.740832190E1
2.200364509E2,-8.482560425E0,-1.462413895E1,1.032852173E-1,1.690650582E1
2.200464749E2,-7.973020020E0,-1.079839462E1,-6.773414612E-1,1.343998386E1
2.200564999E2,-5.775739288E0,-6.751410370E0,-3.864962769E-1,8.893260689E0
2.200665249E2,-4.458628235E0,-4.031416626E0,1.653162231E0,6.234150392E0
2.200765489E2,-3.741768951E0,-2.052531738E0,2.720742188E0,5.061240903E0
2.200865739E2,-3.416794739E0,-5.764512634E-1,2.538121948E0,4.295211912E0
2.200965989E2,-3.166515198E0,3.906875610E-1,1.203647003E0,3.410017797E0
2.201066229E2,-2.705024872E0,-5.837860107E-3,-9.376501465E-1,2.862932314E0
2.201166479E2,-1.890718231E0,-2.126178589E0,-3.297343140E0,4.355217859E0
2.201266729E2,-1.045875092E0,-5.178481293E0,-5.598807220E0,7.697867594E0
2.201366969E2,-9.370513916E-2,-8.554411011E0,-7.643106079E0,1.147186990E1
2.201467219E2,8.743318176E-1,-1.233120712E1,-7.026837616E0,1.421968959E1
2.201567469E2,1.725162506E0,-1.544952255E1,-3.152743835E0,1.586202151E1
2.201667709E2,2.686613159E0,-1.785082901E1,1.065783691E0,1.808330394E1
2.201767959E2,4.036356354E0,-1.876363083E1,5.451363831E0,1.995202702E1
2.201868209E2,5.086722107E0,-1.681752777E1,7.352709961E0,1.904642554E1
2.201968449E2,5.459596710E0,-1.361658417E1,5.825735321E0,1.578473163E1
2.202068699E2,4.926854553E0,-1.129835495E1,2.757116547E0,1.263045573E1
2.202168949E2,4.074826355E0,-9.874216461E0,-5.189707947E-1,1.069456363E1
2.202269189E2,3.312910767E0,-9.114695892E0,-2.828518066E0,1.010215687E1
2.202369439E2,2.601889343E0,-8.552764435E0,-3.244203644E0,9.510229488E0
2.202469689E2,1.839075623E0,-8.053552551E0,-2.329605560E0,8.583062968E0
2.202569929E2,1.173559570E0,-7.658823395E0,-1.031654663E0,7.816593197E0
2.202670179E2,4.537065125E-1,-7.561376038E0,8.397537231E-2,7.575441178E0
2.202770429E2,-2.507286072E-1,-7.692952423E0,1.119821320E0,7.778070558E0
2.202870669E2,-6.803352356E-1,-7.954757996E0,2.067949677E0,8.247269043E0
2.202970919E2,-6.506968689E-1,-8.243357849E0,2.698887634E0,8.698295782E0
2.203071169E2,-4.073030090E-1,-8.595725098E0,3.009641418E0,9.116486558E0
2.203171419E2,5.298980713E-2,-8.974736938E0,2.827919312E0,9.409879843E0
2.203271659E2,5.956114197E-1,-9.303153992E0,2.432292023E0,9.634286255E0
2.203371909E2,1.101858673E0,-9.489516449E0,2.031275940E0,9.766836587E0
2.203472159E2,1.496138763E0,-9.524992676E0,1.675914917E0,9.786348016E0
2.203572399E2,1.681154022E0,-9.418563995E0,1.382824402E0,9.666841775E0
2.203672649E2,1.719624023E0,-9.212891693E0,1.202449493E0,9.448828759E0
2.203772899E2,1.679058380E0,-8.920250244E0,1.122066650E0,9.145990107E0
2.203873139E2,1.546134796E0,-8.568781128E0,1.192869415E0,8.788485664E0
2.203973389E2,1.326391754E0,-8.232729950E0,1.520987091E0,8.476470919E0
2.204073639E2,1.124311981E0,-7.981252899E0,1.872905273E0,8.274796036E0
2.204173879E2,9.632469177E-1,-7.837851105E0,2.280956726E0,8.219642215E0
2.204274129E2,8.301736450E-1,-7.851023712E0,2.809657288E0,8.379852963E0
2.204374379E2,8.159532166E-1,-8.099057922E0,3.332969055E0,8.795976444E0
2.204474619E2,7.924520874E-1,-8.400980072E0,3.904779968E0,9.297943487E0
2.204574869E2,9.948312378E-1,-8.473878479E0,4.307742004E0,9.557873552E0
2.204675119E2,1.480421448E0,-8.376281433E0,4.376449127E0,9.565931490E0
2.204775359E2,2.154469757E0,-8.556356964E0,3.980223083E0,9.679626038E0
2.204875609E2,2.743045807E0,-9.254654846E0,3.223247223E0,1.017655439E1
2.204975859E2,3.264561310E0,-1.013961456E1,2.419418793E0,1.092349446E1
2.205076099E2,3.827839966E0,-1.073073532E1,1.619631958E0,1.150757346E1
2.205176349E2,4.417463837E0,-1.104163879E1,8.695417786E-1,1.192425582E1
2.205276599E2,4.876259766E0,-1.105750580E1,3.050656128E-1,1.208881337E1
2.205376839E2,5.116510162E0,-1.084629501E1,-2.008822632E-1,1.199421300E1
2.205477089E2,4.888983307E0,-1.074420731E1,-5.131329346E-1,1.181539055E1
2.205577339E2,3.899391174E0,-1.089614136E1,-2.730322266E-1,1.157608287E1
2.205677579E2,2.679428101E0,-1.118354370E1,5.866300964E-1,1.151499542E1
2.205777829E2,1.637594604E0,-1.135388947E1,1.656455383E0,1.159035662E1
2.205878079E2,1.098565521E0,-1.140972336E1,2.431094513E0,1.171745936E1
2.205978319E2,9.416917419E-1,-1.155552017E1,2.928061066E0,1.195785814E1
2.206078569E2,8.677455139E-1,-1.223720261E1,3.189118195E0,1.267566901E1
2.206178819E2,4.945715332E-1,-1.343306580E1,3.475772095E0,1.388426625E1
2.206279059E2,-1.434017944E-1,-1.433104843E1,4.058061218E0,1.489521313E1
2.206379309E2,-1.135388947E0,-1.440140213E1,4.759203186E0,1.520984899E1
2.206479559E2,-2.138602753E0,-1.357467133E1,4.875810699E0,1.458145580E1
2.206579809E2,-2.494412842E0,-1.248254242E1,4.624333649E0,1.354327960E1
2.206680049E2,-2.814297638E0,-1.176238998E1,4.214336243E0,1.280760396E1
2.206780299E2,-3.326981506E0,-1.154683823E1,3.753594360E0,1.258919178E1
2.206880549E2,-3.658092957E0,-1.151435577E1,3.600462799E0,1.260656041E1
2.206980789E2,-3.555406494E0,-1.154878418E1,3.168610840E0,1.249221462E1
2.207081039E2,-3.115471344E0,-1.169098846E1,2.319426727E0,1.231929841E1
2.207181289E2,-2.598895569E0,-1.190773773E1,1.673669586E0,1.230242439E1
2.207281529E2,-2.129621429E0,-1.196940948E1,1.097517700E0,1.220682579E1
2.207381779E2,-1.499431915E0,-1.167961212E1,4.242178345E-1,1.178310639E1
2.207482029E2,-7.560777283E-1,-1.126362717E1,3.881428528E-1,1.129564542E1
2.207582269E2,-1.336720276E-1,-1.104133942E1,1.231189728E0,1.111057480E1
2.207682519E2,2.546205139E-1,-1.108549759E1,2.601140900E0,1.138942590E1
2.207782769E2,5.728587341E-1,-1.138382721E1,4.360282745E0,1.220375986E1
2.207883009E2,7.123686218E-1,-1.174727142E1,5.772595825E0,1.310834534E1
2.207983255E2,6.236032104E-1,-1.195234497E1,6.071524200E0,1.342053789E1
2.208083505E2,6.848258972E-1,-1.161075531E1,5.194348297E0,1.273812701E1
2.208183745E2,7.776329041E-1,-1.099867813E1,3.959865417E0,1.171563774E1
2.208283995E2,8.818162537E-1,-1.009156448E1,2.496957550E0,1.043321957E1
2.208384245E2,9.283694458E-1,-9.053173828E0,1.059796143E0,9.162150078E0
2.208484485E2,8.566685486E-1,-7.989934845E0,8.292755127E-2,8.036156843E0
2.208584735E2,6.813830566E-1,-6.864425354E0,-3.095562744E-1,6.905102707E0
2.208684985E2,3.909869385E-1,-5.708379364E0,-3.020718384E-1,5.729721908E0
2.208785225E2,1.107696533E-2,-4.659211121E0,-9.190887451E-2,4.660130707E0
2.208885475E2,-4.237687683E-1,-3.906576233E0,5.125341797E-1,3.962777955E0
2.208985725E2,-9.352551270E-1,-3.333268433E0,1.413211212E0,3.739324341E0
2.209085965E2,-1.405577087E0,-2.933599548E0,2.185155945E0,3.918744667E0
2.209186215E2,-1.633403320E0,-2.755469971E0,3.237018585E0,4.553999395E0
2.209286465E2,-1.721569977E0,-2.786605225E0,4.247417450E0,5.363723227E0
2.209386715E2,-1.769769745E0,-2.957699432E0,4.891977081E0,5.984271940E0
2.209486955E2,-1.779499512E0,-3.142565002E0,5.368136902E0,6.469870718E0
2.209587205E2,-1.766476593E0,-3.348536682E0,5.258864136E0,6.479875729E0
2.209687455E2,-1.691183167E0,-3.575764160E0,4.907844086E0,6.303421563E0
2.209787695E2,-1.578617249E0,-3.809428253E0,4.490212555E0,6.096374728E0
2.209887945E2,-1.551673279E0,-3.967948608E0,4.337380371E0,6.079899227E0
2.209988195E2,-1.715133362E0,-4.077969818E0,4.492607574E0,6.305160038E0
2.210088435E2,-2.039209442E0,-4.136498108E0,4.815037079E0,6.667351334E0
2.210188685E2,-2.453996887E0,-4.151916046E0,5.008135529E0,6.952836044E0
2.210288935E2,-2.769540710E0,-4.181704102E0,5.057083740E0,7.122576844E0
2.210389175E2,-2.910397797E0,-4.260440369E0,5.132826233E0,7.277889296E0
2.210489425E2,-2.822530518E0,-4.437971191E0,5.235512695E0,7.421109082E0
2.210589675E2,-2.467768250E0,-5.038522339E0,5.439089355E0,7.814107787E0
2.210689915E2,-1.810036011E0,-6.242468719E0,5.998925171E0,8.844871355E0
2.210790165E2,-7.337741089E-1,-8.791817322E0,7.698191528E0,1.170882697E1
2.210890415E2,4.047583008E-1,-1.287921753E1,1.137739059E1,1.718962158E1
2.210990655E2,1.590891724E0,-1.806608139E1,1.519565048E1,2.366055846E1
2.211090905E2,2.757415924E0,-2.211426315E1,1.476664261E1,2.673383084E1
2.211191155E2,3.209924927E0,-2.206711121E1,9.081614685E0,2.407772291E1
2.211291395E2,2.659818878E0,-1.865031647E1,5.229824524E0,1.955147067E1
2.211391645E2,1.163680115E0,-1.500315079E1,4.816084900E0,1.580010629E1
2.211491895E2,-3.041674805E-1,-1.214005463E1,5.635780334E0,1.338788498E1
2.211592135E2,-1.525627441E0,-1.059691360E1,5.384003906E0,1.198372292E1
2.211692385E2,-2.698887634E0,-1.037357803E1,3.907174988E0,1.140881817E1
2.211792635E2,-3.669918365E0,-1.106903183E1,2.525248718E0,1.193183337E1
2.211892875E2,-4.393962708E0,-1.196387100E1,1.725312195E0,1.286148591E1
2.211993125E2,-5.118007050E0,-1.257609787E1,8.635542297E-1,1.360507110E1
2.212093375E2,-5.520220642E0,-1.259989838E1,5.477110291E-1,1.376699903E1
2.212193615E2,-4.874613190E0,-1.151555328E1,3.493734741E-1,1.250967158E1
2.212293865E2,-3.803141327E0,-9.896969147E0,9.644444275E-1,1.064631557E1
2.212394115E2,-3.071313171E0,-8.193661194E0,2.431244202E0,9.081849851E0
2.212494365E2,-2.432292023E0,-6.261479187E0,2.911146240E0,7.320993001E0
2.212594605E2,-1.936822357E0,-4.426295471E0,1.924996948E0,5.200863937E0
2.212694855E2,-1.514700165E0,-2.944377136E0,-3.936813354E-2,3.311377834E0
2.212795105E2,-1.115180969E0,-2.400857391E0,-2.649490356E0,3.745336294E0
2.212895345E2,-7.906558228E-1,-3.345842285E0,-4.945266266E0,6.022910897E0
2.212995595E2,-2.047741699E-1,-5.476810913E0,-7.561226349E0,9.338604507E0
2.213095845E2,1.068777466E-1,-7.789950714E0,-8.835227051E0,1.177947333E1
2.213196085E2,3.965254211E-1,-1.013437546E1,-7.482789459E0,1.260376676E1
2.213296335E2,9.852511597E-1,-1.249631378E1,-3.248095551E0,1.294908115E1
2.213396585E2,1.620230713E0,-1.444526093E1,1.450483704E0,1.460803251E1
2.213496825E2,2.448458405E0,-1.583212692E1,7.325167236E0,1.761559725E1
2.213597075E2,3.285218353E0,-1.603046448E1,1.131033005E1,1.989200887E1
2.213697325E2,3.703748016E0,-1.477517487E1,1.031415161E1,1.839579477E1
2.213797565E2,3.338806915E0,-1.294118866E1,5.636229401E0,1.450479498E1
2.213897815E2,2.678679657E0,-1.149579437E1,1.137484589E0,1.185843515E1
2.213998065E2,1.980980530E0,-1.025218048E1,-1.904938660E0,1.061415469E1
2.214098305E2,1.343456268E0,-9.100176086E0,-3.416046295E0,9.812616972E0
2.214198555E2,7.312294006E-1,-8.101303253E0,-3.705843658E0,8.938628981E0
2.214298805E2,1.363664246E-1,-7.325466614E0,-3.202290802E0,7.995981697E0
2.214399045E2,-3.954776001E-1,-6.804549866E0,-2.194586334E0,7.160622221E0
2.214499295E2,-7.605683899E-1,-6.573280792E0,-9.937834167E-1,6.691344419E0
2.214599545E2,-8.855584717E-1,-6.741680603E0,6.885681152E-1,6.834368823E0
2.214699795E2,-8.852590942E-1,-7.413333893E0,2.210303650E0,7.786311405E0
2.214800035E2,-5.932164001E-1,-8.180039520E0,3.085234222E0,8.762626459E0
2.214900285E2,-1.320254517E-1,-8.843459930E0,3.332669678E0,9.451502602E0
2.215000535E2,4.061054993E-1,-9.432485046E0,2.897973633E0,9.875978281E0
2.215100775E2,9.666897583E-1,-9.744286652E0,2.007026367E0,9.995687384E0
2.215201025E2,1.467847595E0,-9.775571594E0,1.033750305E0,9.939065160E0
2.215301275E2,1.801952820E0,-9.539961548E0,1.731898499E-1,9.710195416E0
2.215401515E2,1.910626831E0,-9.150471497E0,-3.100053406E-1,9.352952839E0
2.215501765E2,1.726809082E0,-8.692873077E0,-2.894979858E-1,8.867452905E0
2.215602015E2,1.398691406E0,-8.172704773E0,3.802093506E-1,8.300240967E0
2.215702255E2,1.139580231E0,-7.701933746E0,1.168919220E0,7.873042530E0
2.215802505E2,1.015787659E0,-7.447163544E0,1.858834534E0,7.742566450E0
2.215902755E2,1.085841980E0,-7.442822571E0,2.385289764E0,7.890771058E0
2.216002995E2,1.432670746E0,-7.677534485E0,2.648592224E0,8.246946223E0
2.216103245E2,1.858235779E0,-7.857909393E0,3.044069824E0,8.629376648E0
2.216203495E2,2.425855408E0,-8.298892365E0,3.432062988E0,9.302442974E0
2.216303735E2,2.949765930E0,-8.877588959E0,3.719764709E0,1.006724164E1
2.216403985E2,3.588188324E0,-9.603579254E0,3.936963043E0,1.098196285E1
2.216504235E2,4.149820404E0,-1.046399002E1,3.581003265E0,1.181269152E1
2.216604475E2,4.369563446E0,-1.136601425E1,2.740800476E0,1.248164059E1
2.216704725E2,4.344864807E0,-1.238584351E1,1.887874146E0,1.326088377E1
2.216804975E2,4.022435303E0,-1.318727692E1,1.184636536E0,1.383790526E1
2.216905215E2,2.828817444E0,-1.312201263E1,8.750802612E-1,1.345195856E1
2.217005465E2,1.299597473E0,-1.199710190E1,1.689835968E0,1.218502988E1
2.217105715E2,1.528321838E-1,-1.081066910E1,2.394121399E0,1.107365077E1
2.217205965E2,-5.197192383E-1,-9.990823975E0,2.135908356E0,1.022979845E1
2.217306205E2,-8.830137634E-1,-9.497899017E0,1.795216827E0,9.706317660E0
2.217406455E2,-7.074288940E-1,-9.363328857E0,1.738185425E0,9.549537764E0
2.217506705E2,4.116439819E-2,-9.894424438E0,1.798360291E0,1.005661122E1
2.217606945E2,8.476872253E-1,-1.123713226E1,2.099533997E0,1.146297335E1
2.217707195E2,1.453776855E0,-1.289343796E1,2.686014404E0,1.325024086E1
2.217807445E2,1.790277100E0,-1.440694061E1,3.327131195E0,1.489412072E1
2.217907685E2,1.795665894E0,-1.579769852E1,4.263284454E0,1.646108407E1
2.218007936E2,1.728605347E0,-1.672995987E1,4.740192719E0,1.747423992E1
2.218108186E2,1.553768921E0,-1.605935440E1,4.157155151E0,1.666130249E1
2.218208426E2,1.072220306E0,-1.419602921E1,2.850971375E0,1.451912323E1
2.218308676E2,3.258723450E-1,-1.218930222E1,1.697919159E0,1.231130419E1
2.218408926E2,-9.487271118E-1,-1.074989548E1,1.854942627E0,1.094993827E1
2.218509166E2,-2.414179688E0,-9.703421631E0,1.942211151E0,1.018611010E1
2.218609416E2,-3.464695129E0,-9.258995819E0,1.062490540E0,9.942937296E0
2.218709666E2,-3.881877594E0,-9.514215088E0,-1.391057281E0,1.036939259E1
2.218809906E2,-4.164190521E0,-1.020008881E1,-3.275488586E0,1.149396015E1
2.218910156E2,-4.568350067E0,-1.099688187E1,-3.288511505E0,1.235376627E1
2.219010406E2,-4.001778259E0,-1.061128372E1,-1.218166809E0,1.140602919E1
2.219110646E2,-2.973416748E0,-1.009201355E1,2.193239136E0,1.074710391E1
2.219210896E2,-1.818268890E0,-1.010249176E1,5.368286591E0,1.158382245E1
2.219311146E2,-7.542814636E-1,-1.075004517E1,8.957971802E0,1.401348174E1
2.219411386E2,1.546284485E-1,-1.162153290E1,9.929601288E0,1.528662548E1
2.219511636E2,8.653504944E-1,-1.237716156E1,7.046895905E0,1.426890681E1
2.219611886E2,1.014590149E0,-1.296139664E1,4.331392822E0,1.370358200E1
2.219712136E2,1.081800385E0,-1.293999115E1,2.323618011E0,1.319139355E1
2.219812376E2,1.322499847E0,-1.215202972E1,9.196875000E-1,1.225833012E1
2.219912626E2,1.534758453E0,-1.081785416E1,7.679031372E-2,1.092645179E1
2.220012876E2,1.631307678E0,-9.211993561E0,-7.544311523E-2,9.355623003E0
2.220113116E2,1.498533783E0,-7.500303040E0,2.746788025E-1,7.653469646E0
2.220213366E2,1.031355286E0,-5.914351044E0,9.541159058E-1,6.078945563E0
2.220313616E2,2.727328491E-1,-4.677473145E0,1.773212585E0,5.009732637E0
2.220413856E2,-7.206015015E-1,-3.735332336E0,2.871329041E0,4.766183447E0
2.220514106E2,-1.700463867E0,-2.955753479E0,3.904929657E0,5.184258059E0
2.220614356E2,-2.605930939E0,-2.429447937E0,4.469705200E0,5.715886450E0
2.220714596E2,-3.299289093E0,-2.091450806E0,4.548890533E0,5.995988666E0
2.220814846E2,-3.577560425E0,-1.898502045E0,4.252506866E0,5.872568710E0
2.220915096E2,-3.447780304E0,-1.778302002E0,4.058061218E0,5.614036684E0
2.221015336E2,-3.060535583E0,-1.813628540E0,4.166585541E0,5.478737227E0
2.221115586E2,-2.628384247E0,-2.122735748E0,4.275409241E0,5.449177459E0
2.221215836E2,-2.365979919E0,-2.576442261E0,4.391867065E0,5.614660455E0
2.221316076E2,-2.218087463E0,-2.982248383E0,4.761298828E0,6.040172509E0
2.221416326E2,-2.260000305E0,-3.266656952E0,5.744753723E0,6.984328483E0
2.221516576E2,-2.674787750E0,-3.448678436E0,7.251969452E0,8.463978580E0
2.221616816E2,-3.572471008E0,-3.656147003E0,8.605604553E0,1.000931515E1
2.221717066E2,-4.600982208E0,-3.813918915E0,8.262518005E0,1.019726525E1
2.221817316E2,-5.537883911E0,-3.991150360E0,6.864724731E0,9.681006407E0
2.221917566E2,-5.883664856E0,-4.045936432E0,5.692063293E0,9.131631743E0
2.222017806E2,-5.278772736E0,-4.178111572E0,4.379442902E0,8.031287446E0
2.222118056E2,-4.247417450E0,-5.379513245E0,3.037184143E0,7.496946396E0
2.222218306E2,-2.655178528E0,-9.231004028E0,3.292553101E0,1.015393098E1
2.222318546E2,-1.487606506E0,-1.477487549E1,5.503156128E0,1.583649728E1
2.222418796E2,-8.982820129E-1,-2.075972992E1,7.936945038E0,2.224338988E1
2.222519046E2,-3.378474426E-1,-2.528032928E1,8.746012573E0,2.675260596E1
2.222619286E2,-1.968406677E-1,-2.309876587E1,7.041507111E0,2.414900729E1
2.222719536E2,1.594184875E-1,-1.720447311E1,5.691165161E0,1.812204928E1
2.222819786E2,1.767823792E-1,-1.236054611E1,6.186934204E0,1.382362134E1
2.222920026E2,-2.380050659E-1,-8.530311127E0,8.143066406E0,1.179543915E1
2.223020276E2,-9.508227539E-1,-6.121071167E0,9.016949158E0,1.093969599E1
2.223120526E2,-1.383273468E0,-5.323379974E0,6.875053253E0,8.804440759E0
2.223220766E2,-1.515897675E0,-5.838159485E0,2.945724335E0,6.712625700E0
2.223321016E2,-1.616338806E0,-7.026837616E0,-8.351133728E-1,7.258540650E0
2.223421266E2,-2.075733490E0,-8.268355865E0,-2.722688141E0,8.949156885E0
2.223521506E2,-2.808759155E0,-9.954748993E0,-2.352657623E0,1.060759885E1
2.223621756E2,-2.887645111E0,-1.235276230E1,-1.002016296E0,1.272530029E1
2.223722006E2,-2.077529755E0,-1.417686905E1,5.477110291E-1,1.433874936E1
2.223822246E2,-1.416953430E0,-1.423943893E1,3.302133179E0,1.468582520E1
2.223922496E2,-1.252146149E0,-1.225067459E1,4.023333435E0,1.295508046E1
2.224022746E2,-8.253836060E-1,-9.615554352E0,3.431464233E0,1.024280676E1
2.224122996E2,-1.160087585E-1,-7.510182495E0,2.662363586E0,7.968969758E0
2.224223236E2,4.861889648E-1,-5.988896027E0,7.857160950E-1,6.059752892E0
2.224323486E2,8.521778870E-1,-5.264851685E0,-1.670077057E0,5.588741163E0
2.224423736E2,8.982820129E-1,-5.778283997E0,-4.313430176E0,7.266440422E0
2.224523976E2,7.038363647E-1,-7.329807587E0,-6.272406464E0,9.672876911E0
2.224624226E2,8.042774963E-1,-9.034313049E0,-6.751709747E0,1.130713311E1
2.224724476E2,1.450932770E0,-1.028511200E1,-5.497467957E0,1.175205891E1
2.224824716E2,2.445015564E0,-1.078776672E1,-2.153421936E0,1.126903891E1
2.224924966E2,3.134781189E0,-1.084419937E1,1.995350647E0,1.146319926E1
2.225025216E2,3.136876831E0,-1.095227463E1,5.691314850E0,1.273512389E1
2.225125456E2,2.771187286E0,-1.127350662E1,6.703509979E0,1.340553903E1
2.225225706E2,1.951342163E0,-1.174098450E1,5.782624969E0,1.323243004E1
2.225325956E2,1.099463654E0,-1.190639053E1,4.508773956E0,1.277888878E1
2.225426196E2,8.312214661E-1,-1.150687134E1,3.416495361E0,1.203210113E1
2.225526446E2,8.128097534E-1,-1.079046112E1,2.721041565E0,1.115790205E1
2.225626696E2,4.583468628E-1,-1.007794281E1,2.237247620E0,1.033345489E1
2.225726936E2,-3.442840576E-2,-9.395960999E0,1.842817841E0,9.575032428E0
2.225827186E2,-4.686753845E-1,-8.809630280E0,1.399739227E0,8.932441558E0
2.225927436E2,-6.707551575E-1,-8.240064697E0,1.162033539E0,8.348586745E0
2.226027686E2,-7.649093628E-1,-7.787855072E0,9.123527527E-1,7.878334881E0
2.226127926E2,-6.728507996E-1,-7.540419617E0,8.379574585E-1,7.616615318E0
2.226228176E2,-4.053570557E-1,-7.595056000E0,8.665480042E-1,7.655069916E0
2.226328426E2,2.559677124E-2,-7.876620483E0,1.030157776E0,7.943741592E0
2.226428666E2,5.046006775E-1,-8.296347656E0,1.275946655E0,8.409045495E0
2.226528916E2,9.325607300E-1,-8.819360046E0,1.509910126E0,8.996144159E0
2.226629166E2,1.244961090E0,-9.285640411E0,1.568438416E0,9.499107591E0
2.226729406E2,1.507964172E0,-9.557026062E0,1.501677246E0,9.791105027E0
2.226829656E2,1.614542542E0,-9.592502289E0,1.359472961E0,9.821965919E0
2.226929906E2,1.626517639E0,-9.209299164E0,1.382674713E0,9.453493538E0
2.227030146E2,1.487157440E0,-8.617579651E0,1.660347290E0,8.901183596E0
2.227130396E2,1.302591248E0,-8.115074615E0,2.033072205E0,8.466673642E0
