"time","x","y","z","abs"
3.228306572E1,3.648133278E0,1.829823017E0,8.510041237E-1,4.169093032E0
3.228805635E1,3.584294319E0,1.718807220E0,5.279466510E-1,4.010011433E0
3.229304697E1,3.412759304E0,1.512235641E0,2.033545375E-1,3.738333288E0
3.229803760E1,3.178163528E0,1.236632347E0,5.932298303E-2,3.410792018E0
3.230302822E1,2.857380867E0,8.851623535E-1,-1.936780810E-1,2.997607214E0
3.230801885E1,2.367907763E0,4.413833618E-1,-6.036430597E-1,2.483181706E0
3.231300947E1,1.771055460E0,-1.111564636E-1,-1.051411629E0,2.062634145E0
3.231800010E1,1.011583090E0,-8.512487411E-1,-1.279890060E0,1.840120467E0
3.232299072E1,1.521332264E-1,-1.711763382E0,-1.396304607E0,2.214259459E0
3.232798135E1,-8.565530777E-1,-2.778896332E0,-1.489033937E0,3.266981797E0
3.233297197E1,-1.960436344E0,-4.047937393E0,-1.388997555E0,4.707273309E0
3.233796260E1,-3.124109507E0,-5.449715614E0,-9.857085943E-1,6.358544009E0
3.234295322E1,-4.238092899E0,-6.927149773E0,-4.471870065E-1,8.133069016E0
3.234794385E1,-5.266638279E0,-8.373024940E0,-8.525252342E-3,9.891668115E0
3.235293447E1,-6.206828117E0,-9.656304359E0,2.846491337E-1,1.148259353E1
3.235792510E1,-7.064825058E0,-1.070342636E1,3.490054607E-1,1.282953210E1
3.236291572E1,-7.724154949E0,-1.146237659E1,3.909463882E-1,1.382756255E1
3.236790635E1,-8.240838051E0,-1.186429214E1,3.087214231E-1,1.444881133E1
3.237289697E1,-8.458791733E0,-1.188813496E1,-2.691469193E-1,1.459285272E1
3.237788760E1,-8.416391373E0,-1.169701290E1,-9.183549881E-1,1.443949897E1
3.238287822E1,-7.756767750E0,-1.099449062E1,-1.777262449E0,1.357221175E1
3.238786885E1,-6.482137680E0,-1.013983345E1,-3.219058514E0,1.245779551E1
3.239285947E1,-4.592479229E0,-8.804864883E0,-4.879987717E0,1.106484483E1
3.239785010E1,-2.727869511E0,-7.539538383E0,-6.953170776E0,1.061284575E1
3.240284072E1,-1.266555190E0,-6.347346306E0,-8.473132133E0,1.066240758E1
3.240783135E1,1.801238954E-1,-5.078773499E0,-9.348062515E0,1.064014369E1
3.241282197E1,1.201868057E0,-3.840632439E0,-9.508944511E0,1.032545254E1
3.241781260E1,2.101206779E0,-2.440891266E0,-9.249713898E0,9.794397750E0
3.242280322E1,2.781196356E0,-9.081640244E-1,-8.338685036E0,8.837051725E0
3.242779385E1,3.363912106E0,5.656986237E-1,-7.285915375E0,8.044904128E0
3.243278447E1,4.191035271E0,1.676920891E0,-6.795230389E0,8.157940693E0
3.243777510E1,4.346261024E0,2.664916039E0,-5.886174679E0,7.787092829E0
3.244276572E1,4.550746918E0,3.546226025E0,-5.101191521E0,7.701114949E0
3.244775635E1,4.369138241E0,4.129190922E0,-4.383857727E0,7.440281931E0
3.245274697E1,4.140365124E0,4.841890812E0,-3.465514660E0,7.252332166E0
3.245773760E1,4.052415848E0,5.597454071E0,-2.465656042E0,7.337099291E0
3.246272822E1,3.945879698E0,6.151260853E0,-1.553841352E0,7.471438926E0
3.246771885E1,3.715799809E0,6.546068192E0,-6.412850618E-1,7.554430721E0
3.247270947E1,3.171878099E0,6.807876110E0,3.175110817E-1,7.517233607E0
3.247770010E1,2.581021547E0,7.024886131E0,1.324727654E0,7.600368461E0
3.248269072E1,2.018261909E0,7.192018509E0,2.284922123E0,7.811490285E0
3.248768135E1,1.367128372E0,7.270853043E0,2.842561483E0,7.925559901E0
3.249267197E1,7.047150731E-1,7.149052143E0,2.993010044E0,7.782266958E0
3.249766260E1,-1.864731312E-2,7.008756638E0,3.258289337E0,7.729131046E0
3.250265322E1,-6.972131729E-1,6.835600376E0,3.510933876E0,7.716099753E0
3.250764385E1,-1.361803651E0,6.483698845E0,3.533064842E0,7.508355817E0
3.251263447E1,-2.232358456E0,6.106336117E0,3.594891548E0,7.429267143E0
3.251762510E1,-3.329183340E0,5.569568157E0,3.602564335E0,7.421726279E0
3.252261572E1,-4.705050468E0,4.935922146E0,3.632239819E0,7.726188804E0
3.252760635E1,-6.160671234E0,4.260791302E0,3.405906677E0,8.228512190E0
3.253259697E1,-7.261194706E0,3.520768642E0,2.341323614E0,8.402532753E0
3.253758760E1,-8.078536987E0,2.814793110E0,6.463499069E-1,8.579253365E0
3.254257822E1,-8.498636246E0,2.136472225E0,-9.015381336E-1,8.809319078E0
3.254756885E1,-8.355906487E0,1.507917404E0,-2.103065968E0,8.747449604E0
3.255255947E1,-7.791438103E0,8.624172211E-1,-2.827430725E0,8.333344807E0
3.255755010E1,-6.962246895E0,2.431716919E-1,-3.076981783E0,7.615762023E0
3.256254072E1,-6.055878639E0,-2.828264236E-1,-3.172772884E0,6.842524728E0
3.256753135E1,-5.201670647E0,-6.534271240E-1,-3.167674780E0,6.125235345E0
3.257252197E1,-4.351759434E0,-8.425207138E-1,-3.045341015E0,5.377894869E0
3.257751260E1,-3.551564217E0,-8.335895538E-1,-2.865952492E0,4.639198596E0
3.258250322E1,-2.782149792E0,-6.700181961E-1,-2.646601439E0,3.897920089E0
3.258749385E1,-2.101359129E0,-3.760166168E-1,-2.421033382E0,3.227770333E0
3.259248447E1,-1.540685415E0,-1.166820526E-2,-2.124854565E0,2.624662762E0
3.259747510E1,-1.117068887E0,3.415079117E-1,-1.789452791E0,2.136963229E0
3.260246572E1,-8.949813247E-1,6.116609573E-1,-1.448694229E0,1.809374386E0
3.260745635E1,-8.046129346E-1,8.491001129E-1,-1.054964781E0,1.575221783E0
3.261244697E1,-8.598690629E-1,1.020277023E0,-6.686273813E-1,1.492448520E0
3.261743760E1,-9.047486186E-1,1.125234604E0,-3.569056988E-1,1.487314578E0
3.262242822E1,-8.936638832E-1,1.233411789E0,-1.269676685E-1,1.528417667E0
3.262741885E1,-7.432667017E-1,1.332745552E0,9.295582771E-2,1.528822057E0
3.263240947E1,-4.444167614E-1,1.406361580E0,2.882280350E-1,1.502808887E0
3.263740010E1,-5.083680153E-3,1.418156624E0,4.056451321E-1,1.475039670E0
3.264239072E1,5.260251760E-1,1.394322395E0,4.090263844E-1,1.545360803E0
3.264738135E1,1.150505662E0,1.339439392E0,3.481099606E-1,1.799706006E0
3.265237197E1,1.884242058E0,1.279664040E0,2.129385471E-1,2.287629999E0
3.265736260E1,2.726008654E0,1.202843666E0,3.436160088E-2,2.979788044E0
3.266235322E1,3.683944941E0,1.123235703E0,-1.206088066E-1,3.853265531E0
3.266734385E1,4.701686382E0,1.004838943E0,-2.831943035E-1,4.816197167E0
3.267233447E1,5.667815208E0,8.452501297E-1,-3.982298374E-1,5.744315801E0
3.267732515E1,6.545281887E0,6.636028290E-1,-3.843055964E-1,6.590051175E0
3.268231583E1,6.795095921E0,3.546981812E-1,-9.763622284E-2,6.805047553E0
3.268730650E1,7.115153313E0,4.559612274E-2,3.798556328E-2,7.115400802E0
3.269229718E1,7.450752258E0,-1.917295456E-1,-2.100272179E-1,7.456177363E0
3.269728786E1,6.881364822E0,-5.701103210E-1,1.954555511E-1,6.907706600E0
3.270227853E1,5.979491234E0,-1.144315720E0,6.073281765E-1,6.118220444E0
3.270726921E1,4.727298260E0,-1.782387733E0,1.103771210E0,5.171321471E0
3.271225989E1,3.344128847E0,-2.417181015E0,1.688171625E0,4.458237908E0
3.271725056E1,2.161159039E0,-2.991230965E0,2.284813881E0,4.340327815E0
3.272224124E1,1.378244638E0,-3.385109901E0,2.877903700E0,4.651973456E0
3.272723192E1,9.156627655E-1,-3.661459923E0,3.227251291E0,4.965871320E0
3.273222260E1,7.020031214E-1,-3.856577873E0,3.399739504E0,5.188856326E0
3.273721327E1,7.322453260E-1,-4.001903534E0,3.386118650E0,5.293129002E0
3.274220395E1,9.533922672E-1,-4.080821037E0,3.225808859E0,5.288468582E0
3.274719463E1,1.308030486E0,-4.016760826E0,2.997045279E0,5.179535856E0
3.275218531E1,1.670050144E0,-3.742639542E0,2.749717474E0,4.935318066E0
3.275717598E1,1.941479921E0,-3.274958611E0,2.555415630E0,4.585285948E0
3.276216666E1,2.128527641E0,-2.656570435E0,2.515924692E0,4.232950915E0
3.276715734E1,2.242855072E0,-1.942265511E0,2.457305193E0,3.852420408E0
3.277214801E1,2.212415218E0,-1.273092270E0,2.389182091E0,3.496245999E0
3.277713869E1,2.094100952E0,-6.848945618E-1,2.310675621E0,3.192735690E0
3.278212937E1,1.989953279E0,-2.686948776E-1,2.138815641E0,2.933708121E0
3.278712004E1,1.941126466E0,-7.010936737E-2,1.869409323E0,2.695844672E0
3.279211072E1,1.906604052E0,-1.659450531E-1,1.588917017E0,2.487435237E0
3.279710140E1,1.849618077E0,-5.658855438E-1,1.276474714E0,2.317477330E0
3.280209208E1,1.859138608E0,-1.090590477E0,7.300019264E-1,2.275672816E0
3.280708275E1,1.669086456E0,-1.707186699E0,1.318781376E-1,2.391177088E0
3.281207343E1,8.098669052E-1,-2.500410080E0,-6.935207844E-1,2.718254228E0
3.281706411E1,-4.377590418E-1,-3.772451401E0,-2.622211456E0,4.615085641E0
3.282205478E1,-2.198119164E0,-5.706440926E0,-6.669266701E0,9.048442641E0
3.282704546E1,-4.533495426E0,-7.963854790E0,-1.121265030E1,1.448099066E1
3.283203614E1,-7.364808559E0,-9.920921326E0,-1.352816963E1,1.832147534E1
3.283702682E1,-9.809561729E0,-1.090072060E1,-1.282547760E1,1.948194258E1
3.284201749E1,-1.116490555E1,-1.057881355E1,-1.013963699E1,1.842223250E1
3.284700817E1,-1.181020737E1,-9.034594536E0,-6.837950706E0,1.636650440E1
3.285199885E1,-1.204356384E1,-6.661524773E0,-3.577515125E0,1.422047667E1
3.285698952E1,-1.151328945E1,-3.988816261E0,-8.122676611E-1,1.221172666E1
3.286198020E1,-1.071299458E1,-1.611497879E0,1.555830121E0,1.094466928E1
3.286697088E1,-9.841373444E0,3.694782257E-1,3.575523376E0,1.047728557E1
3.287196156E1,-9.109657288E0,1.994818211E0,4.873591900E0,1.052221714E1
3.287695223E1,-8.545310020E0,3.334171295E0,5.583885670E0,1.073865917E1
3.288194291E1,-7.996599197E0,4.272933483E0,6.424571037E0,1.111209576E1
3.288693359E1,-7.559187412E0,4.466856480E0,7.096486568E0,1.128956344E1
3.289192426E1,-7.056986332E0,3.730030537E0,6.757011414E0,1.045807760E1
3.289691489E1,-6.646226883E0,2.463111401E0,5.452939987E0,8.942807392E0
3.290190551E1,-6.384853363E0,9.349184036E-1,3.728087187E0,7.452453218E0
3.290689614E1,-6.176275253E0,-8.297252655E-1,1.657956004E0,6.448537674E0
3.291188676E1,-5.755174637E0,-2.631077766E0,-2.124466896E-1,6.331645829E0
3.291687739E1,-5.131503582E0,-4.195481300E0,-1.650472879E0,6.830699311E0
3.292186801E1,-3.966436625E0,-5.431613922E0,-2.874734879E0,7.314311308E0
3.292685864E1,-2.286266327E0,-6.279636383E0,-3.597913265E0,7.589850241E0
3.293184926E1,-6.221215725E-1,-6.716016769E0,-3.690744638E0,7.688531231E0
3.293683989E1,6.999764442E-1,-6.825226784E0,-3.370708942E0,7.644302875E0
3.294183051E1,1.422686815E0,-6.591311455E0,-2.686280012E0,7.258479508E0
3.294682114E1,1.593692899E0,-5.907500267E0,-1.937565327E0,6.418144269E0
3.295181176E1,1.210493803E0,-4.540230751E0,-1.490386486E0,4.929527604E0
3.295680239E1,2.939732373E-1,-2.758503914E0,-1.177826285E0,3.013808034E0
3.296179301E1,-7.347284555E-1,-1.106073380E0,-8.925843239E-1,1.599978437E0
3.296678364E1,-1.503389239E0,1.754026413E-1,-4.561083317E-1,1.580816277E0
3.297177426E1,-2.044385910E0,1.227405548E0,6.054401398E-3,2.384549178E0
3.297676489E1,-2.342031956E0,2.172167778E0,5.122680664E-1,3.235095842E0
3.298175551E1,-2.444943666E0,2.985862732E0,1.150357366E0,4.026965092E0
3.298674614E1,-2.308205366E0,3.654259205E0,1.730362535E0,4.655703690E0
3.299173676E1,-2.027973175E0,4.220605850E0,2.163282871E0,5.158098654E0
3.299672739E1,-1.726685286E0,4.697006226E0,2.510994196E0,5.598964316E0
3.300171801E1,-1.418560743E0,5.023740768E0,2.816008091E0,5.931288853E0
3.300670864E1,-1.165346384E0,5.193774700E0,3.056170940E0,6.137874929E0
3.301169926E1,-8.180695772E-1,5.202465057E0,3.197511911E0,6.161084558E0
3.301668989E1,-2.713534236E-1,5.081096172E0,3.168029070E0,5.993961893E0
3.302168051E1,3.858506083E-1,4.923185825E0,3.013509989E0,5.785143197E0
3.302667114E1,9.974334836E-1,4.712159157E0,2.586381912E0,5.467054862E0
3.303166176E1,1.560449123E0,4.498538494E0,1.979136825E0,5.156436039E0
3.303665239E1,1.971632361E0,4.316068172E0,1.442286372E0,4.959432288E0
3.304164301E1,2.307692051E0,4.129006863E0,1.015255809E0,4.837859509E0
3.304663364E1,2.475509405E0,3.899291039E0,4.697232246E-1,4.642548581E0
3.305162426E1,2.530624866E0,3.622387886E0,-3.235268593E-2,4.418914223E0
3.305661489E1,2.471294403E0,3.269827366E0,-8.722773790E-1,4.190457595E0
3.306160551E1,2.393634796E0,3.030946732E0,-1.253435254E0,4.060446473E0
3.306659614E1,2.314664364E0,2.735857964E0,-1.716077566E0,3.973350240E0
3.307158676E1,2.210537195E0,2.497138977E0,-1.876720190E0,3.826781472E0
3.307657739E1,2.067179441E0,2.221291542E0,-1.788921833E0,3.522443510E0
3.308156801E1,1.908389568E0,1.999106884E0,-1.466199636E0,3.128597202E0
3.308655864E1,1.681824923E0,1.818279743E0,-9.632638693E-1,2.657546533E0
3.309154926E1,1.517000437E0,1.585228920E0,-8.440510035E-1,2.350885610E0
3.309653989E1,1.310844779E0,1.484111786E0,-4.488933682E-1,2.030371169E0
3.310153051E1,1.108974457E0,1.385462761E0,-2.909540534E-1,1.798328576E0
3.310652114E1,9.115749598E-1,1.303566933E0,-1.096292734E-1,1.594451076E0
3.311151176E1,6.900746226E-1,1.236007690E0,-1.393118501E-1,1.422436567E0
3.311650239E1,5.214654803E-1,1.232928276E0,2.275792956E-1,1.357877283E0
3.312149301E1,3.365810513E-1,1.162645340E0,1.509032845E-1,1.219755218E0
3.312648364E1,3.605285883E-1,1.116146088E0,2.366343737E-1,1.196561231E0
3.313147426E1,3.823269010E-1,9.929189682E-1,4.005720615E-1,1.136890458E0
3.313646489E1,4.548649788E-1,8.217620850E-1,3.127089143E-1,9.899403711E-1
3.314145551E1,5.276364088E-1,6.602544785E-1,1.058250070E-1,8.517834750E-1
3.314644614E1,6.458487511E-1,4.271907806E-1,-3.475338221E-1,8.487592885E-1
3.315143676E1,7.301685214E-1,2.831172943E-1,-3.274960220E-1,8.488551799E-1
3.315642744E1,7.449941635E-1,1.536731720E-1,1.533091068E-1,7.759738589E-1
3.316141812E1,8.865544200E-1,5.790996552E-2,5.268346071E-1,1.032902225E0
3.316640879E1,9.365808964E-1,-9.037017822E-2,8.810601830E-1,1.289037467E0
3.317139947E1,1.131932616E0,-1.045732498E-1,1.738780737E0,2.077393911E0
3.317639015E1,1.173112154E0,-1.213121414E-1,2.520892143E0,2.783128808E0
3.318138083E1,1.210763097E0,-1.382017136E-1,2.984485388E0,3.223693537E0
3.318637150E1,1.251861095E0,-5.712127686E-2,3.232024193E0,3.466467860E0
3.319136218E1,1.212496996E0,6.683731079E-2,3.285219908E0,3.502468563E0
3.319635286E1,1.130913019E0,2.121696472E-1,3.144849062E0,3.348739440E0
3.320134353E1,9.547217488E-1,5.247907639E-1,3.660624266E0,3.819302159E0
3.320633421E1,7.109305859E-1,8.680629730E-1,4.355683804E0,4.497881392E0
3.321132489E1,6.848903894E-1,1.280156136E0,5.081223965E0,5.284572978E0
3.321631556E1,7.927681208E-1,1.646142960E0,5.516695499E0,5.811385134E0
3.322130624E1,1.017296791E0,2.009230137E0,5.517005920E0,5.958964074E0
3.322629692E1,1.212464809E0,2.390956402E0,6.025416851E0,6.594876167E0
3.323128760E1,1.347375393E0,2.585524082E0,6.380543709E0,7.015104650E0
3.323627827E1,1.393557310E0,2.715165615E0,6.658857822E0,7.324924149E0
3.324126895E1,1.549903989E0,2.710556507E0,6.494124413E0,7.205759560E0
3.324625963E1,1.772776127E0,2.574343204E0,5.930283546E0,6.703599113E0
3.325125030E1,1.963528395E0,2.352225304E0,6.192435265E0,6.909027583E0
3.325624098E1,2.329713583E0,1.879339218E0,6.085154057E0,6.781488123E0
3.326123166E1,2.456448317E0,1.239871025E0,5.479799271E0,6.131852782E0
3.326622234E1,2.384853840E0,3.933439255E-1,4.901442051E0,5.465014315E0
3.327121301E1,2.275996208E0,-5.691442490E-1,4.274070740E0,4.875629662E0
3.327620369E1,2.192593336E0,-1.451327324E0,3.687034130E0,4.528580044E0
3.328119437E1,2.221057415E0,-2.095449448E0,3.442169905E0,4.601362633E0
3.328618504E1,2.473692656E0,-2.475499153E0,3.430771828E0,4.900759813E0
3.329117572E1,2.976521015E0,-2.589428902E0,3.524500370E0,5.290266746E0
3.329616640E1,3.546351910E0,-2.274735451E0,3.772299528E0,5.655199109E0
3.330115708E1,4.050788879E0,-1.641917229E0,3.773384333E0,5.774358151E0
3.330614775E1,4.398516178E0,-9.377651215E-1,3.582249880E0,5.749683660E0
3.331113843E1,4.460182190E0,-2.819900513E-1,3.207960129E0,5.501250017E0
3.331612911E1,4.410790443E0,2.919006348E-1,2.748365164E0,5.205169487E0
3.332111978E1,4.310177326E0,8.198232651E-1,2.141019583E0,4.881977430E0
3.332611046E1,4.158176899E0,1.206072807E0,1.501099348E0,4.582395224E0
3.333110114E1,4.174688339E0,1.460337639E0,8.075633049E-1,4.495861123E0
3.333609182E1,4.089078903E0,1.546808243E0,8.763989806E-2,4.372740876E0
3.334108249E1,3.999424934E0,1.537399292E0,-3.659120798E-1,4.300335805E0
3.334607317E1,3.838668823E0,1.396270752E0,-7.582637072E-1,4.154505289E0
3.335106385E1,3.652233124E0,1.063751221E0,-1.382386208E0,4.047389909E0
3.335605452E1,3.403641462E0,5.736865997E-1,-1.908173442E0,3.943984965E0
3.336104520E1,2.989377737E0,-2.572250366E-2,-2.096840858E0,3.651545219E0
3.336603588E1,2.457040071E0,-7.103166580E-1,-1.899617672E0,3.185928902E0
3.337102656E1,1.739030123E0,-1.491852760E0,-1.801688552E0,2.914778219E0
3.337601723E1,6.874888539E-1,-2.408557892E0,-1.668642879E0,3.009677906E0
3.338100791E1,-3.448686600E-1,-3.510643959E0,-1.486249924E0,3.827857656E0
3.338599853E1,-1.424288988E0,-4.776613235E0,-9.854546189E-1,5.080920579E0
3.339098916E1,-2.518775225E0,-6.185070992E0,-4.412450790E-1,6.692834155E0
3.339597978E1,-3.452779770E0,-7.690773010E0,-7.116472721E-2,8.430583731E0
3.340097041E1,-4.381091118E0,-9.205432892E0,9.928023815E-2,1.019528375E1
3.340596103E1,-5.352357864E0,-1.066002178E1,1.379346848E-2,1.192828526E1
3.341095166E1,-6.134351254E0,-1.188266945E1,-2.542752624E-1,1.337507961E1
3.341594228E1,-6.707268238E0,-1.274231529E1,-7.892504334E-1,1.442140640E1
3.342093291E1,-7.323112488E0,-1.312237740E1,-1.285462379E0,1.508234659E1
3.342592353E1,-7.871823788E0,-1.321737003E1,-2.057229996E0,1.552084648E1
3.343091416E1,-7.933391571E0,-1.271667099E1,-2.839206696E0,1.525495059E1
3.343590478E1,-7.429983139E0,-1.179807758E1,-3.782076359E0,1.444657003E1
3.344089541E1,-6.190702915E0,-1.037349415E1,-4.807953358E0,1.300194597E1
3.344588603E1,-4.124398232E0,-8.586775780E0,-5.973843575E0,1.124411785E1
3.345087666E1,-1.761967182E0,-7.028677940E0,-7.445527077E0,1.038954837E1
3.345586728E1,2.924648821E-1,-5.678613663E0,-8.800814629E0,1.047790661E1
3.346085791E1,1.819916129E0,-4.539855957E0,-9.829256058E0,1.097891896E1
3.346584853E1,2.842061758E0,-3.484137535E0,-1.040779591E1,1.133749289E1
3.347083916E1,3.657133102E0,-2.397895813E0,-1.067776871E1,1.153859920E1
3.347582978E1,4.216467381E0,-1.244625092E0,-1.035112762E1,1.124604517E1
3.348082041E1,4.685037136E0,9.355545044E-3,-9.753893852E0,1.082072575E1
3.348581103E1,5.033219337E0,1.437767029E0,-8.417012215E0,9.911940554E0
3.349080166E1,5.416234970E0,2.542593002E0,-7.878151417E0,9.892706918E0
3.349579228E1,5.692321777E0,3.407767773E0,-6.902408600E0,9.573852563E0
3.350078291E1,5.665229797E0,4.119135380E0,-5.528044701E0,8.923081483E0
3.350577353E1,5.624388218E0,4.683220863E0,-3.889869928E0,8.288388778E0
3.351076416E1,5.148972988E0,5.087357044E0,-2.632274628E0,7.702077268E0
3.351575478E1,4.499593258E0,5.539237499E0,-1.701774001E0,7.336588193E0
3.352074541E1,4.059922695E0,5.860939026E0,-1.223559380E-1,7.130816891E0
3.352573603E1,3.151495934E0,6.051817417E0,1.101831436E0,6.911617262E0
3.353072666E1,2.154166222E0,6.183281898E0,2.043050289E0,6.859115222E0
3.353571728E1,1.201096177E0,6.310136795E0,2.778972864E0,6.998796224E0
3.354070791E1,1.431594491E-1,6.432336330E0,3.144022465E0,7.161028038E0
3.354569853E1,-6.927852035E-1,6.547604561E0,3.248616219E0,7.341974132E0
3.355068916E1,-1.335143209E0,6.696809292E0,3.272954464E0,7.572456207E0
3.355567978E1,-2.109098673E0,6.719774246E0,3.344308615E0,7.796670010E0
3.356067041E1,-2.896237373E0,6.676637650E0,3.407703638E0,8.036051600E0
3.356566103E1,-3.487623215E0,6.543715477E0,3.219217539E0,8.083754666E0
3.357065166E1,-3.960126877E0,6.371560097E0,2.789419651E0,8.003764423E0
3.357564234E1,-4.438403130E0,6.040757179E0,2.346469641E0,7.854685825E0
3.358063301E1,-4.939103127E0,5.608982563E0,2.057869434E0,7.751790225E0
3.358562369E1,-5.475990295E0,4.985552311E0,1.593238115E0,7.574998961E0
3.359061437E1,-5.995631695E0,4.247462749E0,1.063132763E0,7.424203021E0
3.359560504E1,-6.432355881E0,3.454900265E0,4.510705471E-1,7.315394908E0
3.360059572E1,-6.704054832E0,2.613030910E0,-3.259372711E-1,7.202674284E0
3.360558640E1,-6.673787117E0,1.782131672E0,-1.295312643E0,7.028034051E0
3.361057708E1,-6.339503288E0,9.913444519E-1,-2.177609921E0,6.775990756E0
3.361556853E1,-5.776432991E0,3.031520844E-1,-2.753608704E0,6.406359354E0
3.362055952E1,-5.093677998E0,-2.273626328E-1,-3.022404194E0,5.927240203E0
3.362555020E1,-4.366796494E0,-6.004123688E-1,-2.976690292E0,5.318843081E0
3.363054083E1,-3.699522495E0,-8.593330383E-1,-2.643141747E0,4.627214957E0
3.363553145E1,-3.113671780E0,-1.011555672E0,-2.209061384E0,3.949449206E0
3.364052208E1,-2.420609951E0,-1.047796249E0,-1.830492973E0,3.210597147E0
3.364551270E1,-1.852813125E0,-1.025638580E0,-1.502544641E0,2.596630773E0
3.365050333E1,-1.388532519E0,-9.403800964E-1,-1.179793358E0,2.050426700E0
3.365549395E1,-9.462825060E-1,-8.112449646E-1,-8.622769117E-1,1.515615534E0
3.366048458E1,-6.002383232E-1,-6.933422089E-1,-5.476804972E-1,1.068158879E0
3.366547520E1,-3.643939495E-1,-5.771617889E-1,-2.316346169E-1,7.208004417E-1
3.367046583E1,-2.574603558E-1,-4.698972702E-1,1.387333870E-2,5.359867059E-1
3.367545645E1,-2.860249281E-1,-3.596334457E-1,1.741731167E-1,4.914089431E-1
3.368044708E1,-2.773675919E-1,-2.200574875E-1,2.947444916E-1,4.606868721E-1
3.368543770E1,-2.170884609E-1,-4.169654846E-2,3.347826004E-1,4.011799989E-1
3.369042833E1,1.169610023E-2,1.634140015E-1,2.825989723E-1,3.266544256E-1
3.369541895E1,3.482657671E-1,3.473367691E-1,1.696815491E-1,5.203111606E-1
3.370040958E1,8.012590408E-1,5.052776337E-1,8.428573608E-3,9.473080695E-1
3.370540020E1,1.242896438E0,6.180944443E-1,-2.342522144E-1,1.407730939E0
3.371039083E1,1.837282896E0,7.360267639E-1,-4.431326389E-1,2.028228383E0
3.371538145E1,2.439529181E0,8.781032562E-1,-6.683852673E-1,2.677518780E0
3.372037208E1,3.151572704E0,9.796514511E-1,-8.643300533E-1,3.411626286E0
3.372536270E1,3.778240442E0,1.011843681E0,-8.374105692E-1,4.000023117E0
3.373035333E1,4.315265656E0,9.314956665E-1,-5.818334818E-1,4.452834160E0
3.373534395E1,5.376484871E0,8.989381790E-1,-9.855220318E-1,5.539488523E0
3.374033458E1,6.282869816E0,8.206825256E-1,-9.376087189E-1,6.405238718E0
3.374532520E1,7.311063766E0,6.534547806E-1,-8.700606823E-1,7.391594019E0
3.375031583E1,8.138979912E0,4.258937836E-1,-8.334274292E-1,8.192617457E0
3.375530645E1,8.797296524E0,1.211643219E-1,-6.725437641E-1,8.823798617E0
3.376029708E1,9.270965576E0,-1.841640472E-1,-8.922563791E-1,9.315623466E0
3.376528770E1,9.375871658E0,-6.001777649E-1,-6.090734005E-1,9.414783753E0
3.377027833E1,9.552318573E0,-1.004752159E0,-6.796777248E-1,9.629033120E0
3.377526895E1,9.221913338E0,-1.402697563E0,-2.804536819E-1,9.332196972E0
3.378025958E1,8.482838631E0,-1.851480484E0,2.094426155E-1,8.685067497E0
3.378525020E1,7.405906677E0,-2.288671494E0,9.088349342E-1,7.804578903E0
3.379024083E1,6.016963482E0,-2.637554169E0,1.701231003E0,6.786363419E0
3.379523145E1,4.385293007E0,-2.835794449E0,2.419568062E0,5.755591587E0
3.380022213E1,2.656603813E0,-2.847308159E0,2.796778202E0,4.794442187E0
3.380521281E1,1.293029785E0,-2.609690666E0,2.818465233E0,4.052919647E0
3.381020348E1,6.361194849E-1,-2.041587830E0,2.481354237E0,3.275644625E0
3.381519416E1,3.209934235E-1,-1.339468956E0,1.859966755E0,2.314452460E0
3.382018484E1,-1.386296749E-2,-8.071517944E-1,1.308793187E0,1.537733985E0
3.382517551E1,-3.500999212E-1,-4.536323547E-1,8.156930208E-1,9.968487209E-1
3.383016619E1,-6.091802716E-1,-1.084880829E-1,4.088598490E-1,7.416445534E-1
3.383515687E1,-7.248941064E-1,2.643394470E-1,7.518243790E-2,7.752413867E-1
3.384014754E1,-7.820920348E-1,5.954027176E-1,-1.583876610E-1,9.956199065E-1
3.384513822E1,-8.562447429E-1,7.601003647E-1,-3.661799431E-1,1.202079604E0
3.385012890E1,-8.767915964E-1,6.722030640E-1,-5.462008715E-1,1.232459271E0
3.385511958E1,-9.508170485E-1,2.429800034E-1,-6.445256472E-1,1.174097803E0
3.386011025E1,-1.070448995E0,-5.876741409E-1,-5.989015102E-1,1.360112115E0
3.386510093E1,-1.449934602E0,-1.946857452E0,-6.926062107E-1,2.524335091E0
3.387009161E1,-1.991653681E0,-3.750773430E0,-1.000061274E0,4.362924278E0
3.387508228E1,-2.877550364E0,-5.939315796E0,-1.441140175E0,6.755194536E0
3.388007296E1,-4.196872711E0,-8.365700722E0,-1.555518627E0,9.487798866E0
3.388506364E1,-5.972220421E0,-1.093324471E1,-1.935633183E0,1.260753475E1
3.389005432E1,-7.860624790E0,-1.302365112E1,-2.820001602E0,1.547117706E1
3.389504499E1,-9.528505325E0,-1.404352665E1,-3.714263916E0,1.737264548E1
3.390003567E1,-1.062001038E1,-1.361342621E1,-4.261444092E0,1.778397872E1
3.390502635E1,-1.061354160E1,-1.146961784E1,-4.139650345E0,1.616589323E1
3.391001702E1,-9.508646965E0,-8.174652100E0,-3.453119755E0,1.300628079E1
3.391500770E1,-8.294322968E0,-5.058417320E0,-2.544219494E0,1.004273031E1
3.391999838E1,-7.453194141E0,-2.759777069E0,-1.527913809E0,8.093268375E0
3.392498906E1,-7.041315556E0,-1.272847176E0,-6.122024655E-1,7.181577580E0
