"time","x","y","z","abs"
4.268657452E1,-4.625056267E0,9.172202110E0,2.443552971E0,1.055894825E1
4.269156458E1,-3.515466213E0,9.261991501E0,3.841589928E0,1.062547893E1
4.269655463E1,-2.331803083E0,8.944307327E0,5.428676128E0,1.071953654E1
4.270154468E1,-1.635402679E0,8.111365318E0,6.996419907E0,1.083599007E1
4.270653473E1,-1.777021289E0,6.761367798E0,7.817673683E0,1.048760797E1
4.271152478E1,-2.244415283E0,5.311636448E0,8.125687599E0,9.963818579E0
4.271651484E1,-2.869890690E0,3.604901791E0,8.463333130E0,9.636368463E0
4.272150489E1,-3.504582405E0,1.462539196E0,8.899528503E0,9.675883749E0
4.272649494E1,-3.879298687E0,-1.078518867E0,9.499245644E0,1.031735572E1
4.273148499E1,-4.066880226E0,-4.208847046E0,1.007231331E1,1.164926623E1
4.273647505E1,-4.208650589E0,-8.457762718E0,9.149039268E0,1.315109918E1
4.274146510E1,-4.413804054E0,-1.579079247E1,8.512094498E0,1.847394234E1
4.274645515E1,-3.524279594E0,-2.604393768E1,7.741751194E0,2.739784569E1
4.275144520E1,-1.715601802E0,-3.722843933E1,6.302914143E0,3.779717862E1
4.275643525E1,9.236545563E-1,-4.774359894E1,5.060220242E0,4.801989386E1
4.276142530E1,5.298599243E0,-5.550649261E1,4.298671246E0,5.592427425E1
4.276641536E1,1.088282490E1,-5.955108643E1,3.970980883E0,6.066742504E1
4.277140541E1,1.612836075E1,-6.063480759E1,5.473020554E0,6.298140889E1
4.277639546E1,2.129718399E1,-6.052740097E1,8.254217148E0,6.469365050E1
4.278138551E1,2.546795273E1,-5.916593170E1,1.107127476E1,6.535898726E1
4.278637557E1,2.821564484E1,-5.337387466E1,1.322206879E1,6.180385274E1
4.279136562E1,2.727305031E1,-4.338372421E1,1.244937801E1,5.273474957E1
4.279635567E1,2.259218025E1,-3.341265106E1,3.833361626E0,4.051550963E1
4.280134572E1,1.693958664E1,-2.591040039E1,-7.091659546E0,3.175830724E1
4.280633577E1,1.251039886E1,-2.123223114E1,-1.180053902E1,2.732344122E1
4.281132583E1,1.054498291E1,-1.815994263E1,-1.205340958E1,2.421290695E1
4.281631588E1,1.008847904E1,-1.600467682E1,-1.094652462E1,2.185757285E1
4.282130588E1,9.724712372E0,-1.484669495E1,-9.718097687E0,2.023452011E1
4.282629588E1,9.842523575E0,-1.454566669E1,-7.544949055E0,1.911486192E1
4.283128588E1,1.067362595E1,-1.456972980E1,-4.113362789E0,1.852358148E1
4.283627588E1,1.164562798E1,-1.474444294E1,-2.313106060E-1,1.879023026E1
4.284126588E1,1.171716118E1,-1.496177101E1,3.720778465E0,1.936467532E1
4.284625588E1,1.118601799E1,-1.500736046E1,7.890056133E0,2.031257867E1
4.285124588E1,1.010705376E1,-1.467100239E1,1.137491608E1,2.113716070E1
4.285623588E1,8.537671089E0,-1.383275604E1,1.347676659E1,2.111540208E1
4.286122588E1,7.059581757E0,-1.254935837E1,1.440159893E1,2.036492430E1
4.286621588E1,5.600033283E0,-1.108566475E1,1.414327717E1,1.882245002E1
4.287120588E1,4.330514431E0,-9.543627739E0,1.228579044E1,1.614852416E1
4.287619588E1,2.792848349E0,-8.042076111E0,8.701004982E0,1.217302254E1
4.288118588E1,1.288074732E0,-6.525306702E0,5.376595020E0,8.552574938E0
4.288617588E1,4.425146580E-1,-4.876121521E0,2.942832470E0,5.712498863E0
4.289116588E1,3.342841864E-1,-3.054521561E0,1.396366358E0,3.375157313E0
4.289615588E1,7.579941750E-1,-1.137993813E0,8.669118285E-1,1.618987710E0
4.290114588E1,1.188657641E0,7.221364975E-1,9.025294781E-1,1.657995045E0
4.290613588E1,1.416337609E0,2.449205399E0,1.316263795E0,3.120443828E0
4.291112588E1,1.187285066E0,3.988549709E0,2.040313005E0,4.634765557E0
4.291611588E1,7.277358770E-1,5.372010708E0,2.803046465E0,6.102881945E0
4.292110588E1,1.056599617E-2,6.609922409E0,3.104965687E0,7.302875996E0
4.292609588E1,-7.398961782E-1,7.822574615E0,2.972717047E0,8.401021760E0
4.293108588E1,-1.579302073E0,8.950510979E0,2.231523991E0,9.358714716E0
4.293607588E1,-2.027735472E0,1.002256393E1,9.299118519E-1,1.026782523E1
4.294106588E1,-1.977613091E0,1.102178669E1,-4.965689182E-1,1.120880529E1
4.294605588E1,-1.884685040E0,1.206986237E1,-1.646936178E0,1.232663839E1
4.295104588E1,-1.830925226E0,1.306347370E1,-2.820271492E0,1.348927587E1
4.295603588E1,-1.812816381E0,1.405964470E1,-4.128764153E0,1.476504676E1
4.296102588E1,-2.023223162E0,1.515842628E1,-5.860722542E0,1.637740480E1
4.296601588E1,-2.157504559E0,1.617030716E1,-7.709277630E0,1.804346478E1
4.297100588E1,-2.378654003E0,1.736540031E1,-9.342816353E0,1.986210815E1
4.297599588E1,-2.769884586E0,1.845633507E1,-1.122236538E1,2.177728288E1
4.298098588E1,-2.331379652E0,1.865840721E1,-1.127354145E1,2.192405591E1
4.298597588E1,-2.067745924E0,1.845539665E1,-8.898186684E0,2.059259491E1
4.299096588E1,-1.979065418E0,1.767270851E1,-6.257633686E0,1.885203717E1
4.299595588E1,-2.241671562E0,1.774123001E1,-3.743314505E0,1.826988607E1
4.300094588E1,-3.073002338E0,1.787008858E1,-1.734502435E0,1.821515599E1
4.300593588E1,-3.170612335E0,1.746326828E1,7.390860319E-1,1.776414281E1
4.301092588E1,-3.378822803E0,1.726505089E1,3.021484375E0,1.785014828E1
4.301591588E1,-4.312517643E0,1.689724541E1,3.961215258E0,1.788311877E1
4.302090588E1,-5.576954842E0,1.660732651E1,4.245312214E0,1.802577030E1
4.302589588E1,-6.886158943E0,1.612098885E1,4.111688137E0,1.800587253E1
4.303088588E1,-8.219152451E0,1.514561176E1,3.883262873E0,1.766419410E1
4.303587588E1,-9.389629364E0,1.378396130E1,3.305465937E0,1.700261255E1
4.304086588E1,-1.006112671E1,1.200233078E1,2.542707443E0,1.586655526E1
4.304585588E1,-1.049825096E1,1.012361622E1,1.677397966E0,1.468041357E1
4.305084588E1,-1.046337700E1,8.611413002E0,8.644829392E-1,1.357888150E1
4.305583588E1,-1.009248447E1,7.439809322E0,-4.924145341E-2,1.253839824E1
4.306082588E1,-9.384518623E0,6.551142693E0,-1.155933976E0,1.150316668E1
4.306581588E1,-8.477434158E0,5.872527599E0,-2.297363758E0,1.056557384E1
4.307080588E1,-7.643174171E0,5.211428642E0,-2.913318396E0,9.698686714E0
4.307579588E1,-6.937480927E0,4.533499241E0,-3.332355499E0,8.932292547E0
4.308078588E1,-6.264719963E0,3.869110584E0,-3.817303181E0,8.293885489E0
4.308577588E1,-5.516731262E0,3.227262974E0,-4.850926876E0,8.023779763E0
4.309076588E1,-4.654506207E0,2.652941704E0,-6.307451248E0,8.275655198E0
4.309575588E1,-3.825406075E0,2.258057594E0,-7.270132065E0,8.519822532E0
4.310074588E1,-3.300470829E0,2.070594311E0,-6.859449387E0,7.888758735E0
4.310573588E1,-3.141817808E0,2.111302853E0,-5.536430359E0,6.706763750E0
4.311072588E1,-3.262922764E0,2.302935123E0,-4.117926598E0,5.736505435E0
4.311571588E1,-3.780003309E0,2.609379768E0,-2.847379684E0,5.404152002E0
4.312070588E1,-4.296775341E0,3.030738831E0,-1.736701965E0,5.537489495E0
4.312569588E1,-4.599891186E0,3.624311924E0,-8.594992161E-1,5.918899792E0
4.313068588E1,-4.458398342E0,4.518671036E0,-2.949222028E-1,6.354737037E0
4.313567588E1,-4.071091175E0,5.557131767E0,-2.089919746E-1,6.891964486E0
4.314066588E1,-3.701206446E0,6.535401821E0,-3.956282139E-1,7.521098843E0
4.314565588E1,-3.333689690E0,7.414725780E0,-7.015787959E-1,8.159893269E0
4.315064588E1,-3.120360374E0,8.221264839E0,-1.004890919E0,8.850742917E0
4.315563588E1,-3.065949678E0,8.981503487E0,-1.282372475E0,9.576634663E0
4.316062588E1,-3.138779640E0,9.674229622E0,-1.453810692E0,1.027405577E1
4.316561588E1,-3.251934767E0,1.031179905E1,-1.521039963E0,1.091887549E1
4.317060588E1,-3.366330147E0,1.085630608E1,-1.438705921E0,1.145693829E1
4.317559588E1,-3.459781170E0,1.130811119E1,-1.254924059E0,1.189194260E1
4.318058588E1,-3.572160244E0,1.162935162E1,-9.940587282E-1,1.220615831E1
4.318557588E1,-3.681214333E0,1.180607605E1,-6.446608305E-1,1.238347117E1
4.319056588E1,-3.745311737E0,1.192251968E1,-1.622748375E-1,1.249800659E1
4.319555588E1,-3.715784073E0,1.200772476E1,3.918690085E-1,1.257561396E1
4.320054588E1,-3.589754581E0,1.209293747E1,1.028045893E0,1.265631672E1
4.320553588E1,-3.376398802E0,1.209448814E1,1.567420959E0,1.265438741E1
4.321052588E1,-3.125560045E0,1.204845524E1,1.975204706E0,1.260300888E1
4.321551588E1,-2.825083256E0,1.200750160E1,2.319622993E0,1.255156727E1
4.322050588E1,-2.467927933E0,1.199538708E1,2.518470287E0,1.250290654E1
4.322549588E1,-2.054664373E0,1.195912838E1,2.559665203E0,1.240138231E1
4.323048588E1,-1.726911783E0,1.194877720E1,2.405364990E0,1.231021046E1
4.323547588E1,-1.372864723E0,1.193291759E1,2.169528246E0,1.220598758E1
4.324046588E1,-1.153448105E0,1.193057919E1,1.902017832E0,1.213617873E1
4.324545588E1,-9.617991447E-1,1.188413906E1,1.772816420E0,1.205407387E1
4.325044588E1,-8.871765137E-1,1.174337673E1,1.865714788E0,1.192371045E1
4.325543588E1,-9.253647327E-1,1.160411930E1,1.948370099E0,1.180288230E1
4.326042588E1,-1.165212393E0,1.141864109E1,2.286115170E0,1.170339296E1
4.326541588E1,-1.522215605E0,1.116119671E1,2.863243818E0,1.162271988E1
4.327040588E1,-2.059555769E0,1.083006382E1,3.642879009E0,1.161045304E1
4.327539588E1,-2.610049486E0,1.060282326E1,4.616535187E0,1.185515147E1
4.328038588E1,-3.259555340E0,9.819253922E0,5.642919540E0,1.178494758E1
4.328537588E1,-3.646508932E0,8.630468369E0,6.449130535E0,1.137423827E1
4.329036588E1,-3.810367346E0,6.928134918E0,6.946214199E0,1.052463037E1
4.329535588E1,-3.817872524E0,4.754122734E0,6.803198814E0,9.135718236E0
4.330034588E1,-3.949417353E0,2.241400719E0,5.325345039E0,6.998648041E0
4.330533588E1,-4.316268921E0,-1.692562103E-1,2.711459875E0,5.100082324E0
4.331032588E1,-4.605640411E0,-1.747920990E0,-1.579596996E-1,4.928701924E0
4.331531588E1,-4.778923035E0,-3.366120815E0,-2.277696848E0,6.273498039E0
4.332030588E1,-4.677552223E0,-6.314526558E0,-3.018934011E0,8.418236336E0
4.332529588E1,-4.734015465E0,-1.190849495E1,-3.173260927E0,1.320199755E1
4.333028588E1,-4.101520061E0,-2.067053986E1,-2.024608850E0,2.117056272E1
4.333527593E1,-1.449435234E0,-3.231930542E1,1.336410046E-1,3.235206678E1
4.334026598E1,2.303571224E0,-4.387680435E1,4.039443016E0,4.412252826E1
4.334525603E1,6.982034683E0,-5.377834320E1,9.287121773E0,5.501917517E1
4.335024609E1,1.232797718E1,-5.844718933E1,1.647675133E1,6.196399193E1
4.335523614E1,1.883678246E1,-5.579302597E1,2.498279762E1,6.396738464E1
4.336022619E1,2.344510078E1,-5.157068634E1,2.717688942E1,6.283145517E1
4.336521624E1,2.180445671E1,-4.978047562E1,2.280877495E1,5.893869951E1
4.337020630E1,1.634418488E1,-4.692074585E1,1.496912193E1,5.189184311E1
4.337519635E1,1.218735313E1,-4.112869263E1,8.472817421E0,4.372515945E1
4.338018640E1,9.339414597E0,-3.441294861E1,3.771149158E0,3.585662091E1
4.338517645E1,7.268189430E0,-2.837298203E1,9.289648533E-1,2.930385064E1
4.339016650E1,5.509685516E0,-2.339979362E1,-8.070089817E-1,2.405323761E1
4.339515656E1,4.447547913E0,-1.963670731E1,-1.676829457E0,2.020377968E1
4.340014661E1,4.149136543E0,-1.731873322E1,-3.060633659E0,1.806990129E1
4.340513666E1,5.555263519E0,-1.673692322E1,-6.974361420E0,1.896384109E1
4.341012671E1,9.218414307E0,-1.738043213E1,-1.040422249E1,2.225548087E1
4.341511676E1,1.286009789E1,-1.796632957E1,-1.049904346E1,2.446223681E1
4.342010682E1,1.560063362E1,-1.819161987E1,-9.374155998E0,2.573304497E1
4.342509687E1,1.701190948E1,-1.810795212E1,-6.852519035E0,2.577324216E1
4.343008692E1,1.756649971E1,-1.801062584E1,-3.169958830E0,2.535770483E1
4.343507697E1,1.732546616E1,-1.814073944E1,1.177273750E0,2.511262986E1
4.344006702E1,1.564622498E1,-1.823897552E1,5.578345299E0,2.466946535E1
4.344505708E1,1.321202564E1,-1.790765572E1,9.532094002E0,2.420955536E1
4.345004713E1,1.079232693E1,-1.697321129E1,1.247533131E1,2.366850467E1
4.345503718E1,8.796920776E0,-1.564017391E1,1.416669464E1,2.286254781E1
4.346002723E1,7.210140228E0,-1.402686501E1,1.444191170E1,2.138475806E1
4.346501728E1,5.876469135E0,-1.232136917E1,1.352368259E1,1.921559311E1
4.347000734E1,4.637028694E0,-1.058499622E1,1.198094177E1,1.664593482E1
4.347499739E1,3.726703882E0,-8.791075706E0,1.026430130E1,1.401881647E1
4.347998744E1,3.043801546E0,-6.951852798E0,8.399420738E0,1.132003772E1
4.348497749E1,2.543489933E0,-5.123167992E0,6.538907528E0,8.687548732E0
4.348996755E1,1.831837654E0,-3.377557755E0,3.984940529E0,5.535636964E0
4.349495755E1,-1.590477705E0,-2.158204079E0,-3.665304184E0,4.541136305E0
4.349994755E1,-5.255046368E0,-1.129240036E0,-1.229085922E1,1.341476484E1
4.350493755E1,-5.835515976E0,6.684112549E-2,-1.567744923E1,1.672842278E1
4.350992755E1,-4.265506744E0,1.471479416E0,-1.425955009E1,1.495642231E1
4.351491754E1,-2.076076984E0,2.884171009E0,-1.164387703E1,1.217408766E1
4.351990754E1,-4.573675394E-1,4.218837261E0,-8.321248055E0,9.340821275E0
4.352489754E1,2.155920267E-1,5.335934639E0,-4.461326122E0,6.958599655E0
4.352988754E1,4.309240580E-1,6.319595814E0,-7.213668823E-1,6.375214269E0
4.353487754E1,3.963477612E-1,7.285318375E0,2.745766640E0,7.795651981E0
4.353986754E1,4.400322437E-1,8.245653152E0,5.341547966E0,9.834457736E0
4.354485754E1,5.003100634E-1,9.244169235E0,6.884864330E0,1.153717174E1
4.354984755E1,4.908280373E-1,1.017114162E1,7.603121758E0,1.270828449E1
4.355483755E1,3.586751223E-1,1.110828972E1,7.614610672E0,1.347238078E1
4.355982755E1,6.074917316E-2,1.217061520E1,7.410971642E0,1.424956369E1
4.356481755E1,-1.447731256E-1,1.334359646E1,6.330068588E0,1.476964096E1
4.356980754E1,-4.478641748E-1,1.459343719E1,4.525566101E0,1.528560565E1
4.357479754E1,-9.398978353E-1,1.584331322E1,2.152494669E0,1.601646699E1
4.357978754E1,-1.365304232E0,1.701883316E1,-1.884928346E-1,1.707455028E1
4.358477754E1,-1.909740806E0,1.803596878E1,-2.172008514E0,1.826638718E1
4.358976754E1,-2.444260359E0,1.861955261E1,-3.779216766E0,1.915579880E1
4.359475754E1,-2.966536045E0,1.871253014E1,-5.208865166E0,1.964920855E1
4.359974754E1,-3.296915531E0,1.844923019E1,-5.852725029E0,1.963410647E1
4.360473755E1,-3.505376816E0,1.883432007E1,-5.210690022E0,1.985372936E1
4.360972755E1,-4.293731689E0,1.893846512E1,-4.454083443E0,1.992336448E1
4.361471755E1,-5.262707233E0,1.879106140E1,-3.727415085E0,1.986689959E1
4.361970755E1,-6.446196556E0,1.886189079E1,-2.586122274E0,2.010005977E1
4.362469755E1,-7.669358730E0,1.817552567E1,-1.443559647E0,1.978010771E1
4.362968754E1,-8.886666298E0,1.740899658E1,-3.443879485E-1,1.954903074E1
4.363467754E1,-1.020539284E1,1.650690460E1,4.987891316E-1,1.941331330E1
4.363966754E1,-1.131166649E1,1.540000820E1,8.798314333E-1,1.912820312E1
4.364465754E1,-1.234761524E1,1.414833069E1,8.988459706E-1,1.880018052E1
4.364964754E1,-1.329226112E1,1.272595501E1,9.722400308E-1,1.842767992E1
4.365463754E1,-1.357299423E1,1.089845467E1,9.683108926E-1,1.743387830E1
4.365962754E1,-1.270322227E1,9.105607033E0,8.592354059E-1,1.565318565E1
4.366461755E1,-1.078443527E1,7.911640644E0,5.562068224E-1,1.338683935E1
4.366960755E1,-8.614724159E0,7.218328476E0,5.334252119E-2,1.123924302E1
4.367459755E1,-6.819657326E0,6.714256287E0,-3.625778854E-1,9.577078169E0
4.367958755E1,-5.465327740E0,6.127116680E0,-5.525206923E-1,8.229012409E0
4.368457754E1,-4.353505135E0,5.458067894E0,-6.541253328E-1,7.012231602E0
4.368956754E1,-3.519935608E0,4.734828472E0,-6.265982389E-1,5.933057618E0
4.369455754E1,-2.903448105E0,4.050066471E0,-6.171998978E-1,5.021352909E0
4.369954754E1,-2.372875690E0,3.412902355E0,-6.459511518E-1,4.206625063E0
4.370453754E1,-2.093505859E0,2.906701088E0,-6.641280651E-1,3.643177745E0
4.370952754E1,-1.784925222E0,2.452240944E0,-8.859303594E-1,3.159796876E0
4.371451754E1,-1.392423153E0,2.063588142E0,-1.457571268E0,2.884744748E0
4.371950755E1,-9.835448265E-1,1.716552734E0,-2.320701599E0,3.049519573E0
4.372449755E1,-2.836866379E-1,1.427707195E0,-3.552878857E0,3.839501805E0
4.372948755E1,7.604730129E-1,1.280416012E0,-4.974665165E0,5.192790952E0
4.373447755E1,2.040928602E0,1.338559628E0,-6.155184746E0,6.621437207E0
4.373946755E1,3.180967569E0,1.747069836E0,-6.647152901E0,7.573338060E0
4.374445754E1,3.625521660E0,2.536006927E0,-6.325484276E0,7.719293346E0
4.374944754E1,3.655581951E0,3.931665897E0,-5.845606804E0,7.936774851E0
4.375443754E1,2.990660906E0,5.729666233E0,-5.250488758E0,8.327109943E0
4.375942754E1,2.067634106E0,7.252567768E0,-4.452428818E0,8.757794951E0
4.376441754E1,9.989721775E-1,8.427025795E0,-3.532390356E0,9.191870908E0
4.376940754E1,-3.085756302E-2,9.402347565E0,-2.641076326E0,9.766287733E0
4.377439754E1,-9.145464897E-1,1.025578499E1,-1.766180992E0,1.044686155E1
4.377938755E1,-1.691696525E0,1.093026733E1,-8.451367021E-1,1.109264789E1
4.378437755E1,-2.345021963E0,1.147152901E1,6.028079987E-2,1.170891710E1
4.378936755E1,-2.810090542E0,1.184134197E1,9.101701379E-1,1.220419593E1
4.379435755E1,-3.300478458E0,1.211148739E1,1.765452743E0,1.267667576E1
4.379934754E1,-3.809213638E0,1.222455597E1,2.596230507E0,1.306484941E1
4.380433754E1,-4.302918911E0,1.222374821E1,3.341737747E0,1.338291233E1
4.380932754E1,-4.721886158E0,1.210439110E1,3.826665401E0,1.354458788E1
4.381431754E1,-5.169224739E0,1.200777817E1,4.096819401E0,1.370005657E1
4.381930754E1,-5.644736290E0,1.187178040E1,4.131370544E0,1.377934832E1
4.382429754E1,-6.076556206E0,1.167976952E1,4.101334572E0,1.378994186E1
4.382928754E1,-6.562605858E0,1.145585728E1,3.954955339E0,1.378209466E1
4.383427755E1,-7.140349388E0,1.114775753E1,3.674191236E0,1.373887800E1
4.383926755E1,-7.636265755E0,1.078713608E1,3.276943684E0,1.361665228E1
4.384425755E1,-8.082496643E0,1.036027145E1,3.079851627E0,1.349620179E1
4.384924755E1,-8.419611931E0,9.911083221E0,2.872188807E0,1.331799175E1
4.385423755E1,-8.310872078E0,9.567138672E0,2.565579653E0,1.292992405E1
4.385922754E1,-7.571786880E0,9.510468483E0,2.272648811E0,1.236712982E1
4.386421754E1,-6.390841484E0,9.687700272E0,1.881044626E0,1.175724119E1
4.386920754E1,-5.095569134E0,9.942447662E0,1.491450310E0,1.127126942E1
4.387419754E1,-3.893556118E0,1.021181202E1,1.152111888E0,1.098946067E1
4.387918754E1,-2.845650911E0,1.046426582E1,9.230839014E-1,1.088350459E1
4.388417754E1,-1.962055802E0,1.070672512E1,7.303763628E-1,1.090949474E1
4.388916754E1,-1.185802937E0,1.096290970E1,6.484888196E-1,1.104590673E1
4.389415755E1,-5.603687763E-1,1.116803455E1,7.471565008E-1,1.120701797E1
4.389914755E1,-2.410674095E-2,1.130276585E1,8.015758395E-1,1.133117914E1
4.390413755E1,3.026578426E-1,1.124485207E1,1.194378376E0,1.131215450E1
4.390912755E1,4.147188663E-1,1.106360054E1,1.773728609E0,1.121255376E1
4.391411754E1,4.318759441E-1,1.072793388E1,2.765565157E0,1.108708406E1
4.391910754E1,5.885157585E-1,1.023305702E1,4.081768036E0,1.103279824E1
4.392409754E1,1.058203220E0,9.600138664E0,5.422797203E0,1.107651506E1
4.392908754E1,1.688686132E0,8.701777458E0,6.364024162E0,1.091207567E1
4.393407754E1,1.974478245E0,7.279297352E0,6.629511356E0,1.004177052E1
4.393906754E1,1.071062326E0,5.022825241E0,5.987445354E0,7.888310959E0
4.394405754E1,-1.883170605E-1,2.193170547E0,5.401218414E0,5.832548390E0
4.394904755E1,-1.108439445E0,-9.686594009E-1,5.022868156E0,5.234132551E0
4.395403755E1,-1.654314399E0,-4.545645714E0,4.883822918E0,6.873963731E0
4.395902755E1,-1.652134895E0,-8.813747406E0,4.225312233E0,9.912868228E0
4.396401755E1,-1.254865170E0,-1.717626572E1,4.017121315E0,1.768434489E1
4.396900755E1,-1.505980015E0,-3.049966431E1,5.455741882E0,3.102035812E1
4.397399754E1,-1.150966167E0,-4.529842758E1,5.022890091E0,4.559058773E1
4.397898754E1,7.988562584E-1,-5.778185654E1,5.517591000E0,5.805019317E1
4.398397754E1,4.927304268E0,-6.472254944E1,7.248348713E0,6.531328573E1
4.398896754E1,1.060165215E1,-6.642523193E1,1.102087402E1,6.816279139E1
4.399395754E1,1.570451927E1,-6.457833099E1,1.465730095E1,6.805754352E1
4.399894754E1,1.904996681E1,-5.969465637E1,1.386172962E1,6.417554661E1
4.400393760E1,1.909549904E1,-4.995460892E1,8.831448555E0,5.420420204E1
4.400892765E1,1.620317459E1,-3.866490555E1,4.582993507E0,4.217252207E1
4.401391770E1,1.415788937E1,-2.921522141E1,1.437935114E0,3.249680985E1
4.401890775E1,1.268877697E1,-2.209543991E1,-9.194926023E-1,2.549625448E1
4.402389781E1,1.139888573E1,-1.742892075E1,-3.011223316E0,2.104208497E1
4.402888786E1,1.032341003E1,-1.553459549E1,-5.545246124E0,1.945883363E1
4.403387791E1,9.849431992E0,-1.617401505E1,-7.087162495E0,2.021974148E1
4.403886796E1,9.737585068E0,-1.806297302E1,-7.232575893E0,2.175779657E1
4.404385801E1,9.938465118E0,-1.974402046E1,-6.053508282E0,2.291821100E1
4.404884807E1,1.084856033E1,-2.054572678E1,-4.053269863E0,2.358489234E1
4.405383812E1,1.219594860E1,-2.044906616E1,-2.037638664E0,2.389680817E1
4.405882817E1,1.345723820E1,-1.981242371E1,-3.342893124E-1,2.395289424E1
4.406381822E1,1.412564278E1,-1.885652542E1,1.343777418E0,2.359889982E1
4.406880827E1,1.387120533E1,-1.787513351E1,3.102970123E0,2.283766974E1
4.407379833E1,1.276713848E1,-1.691914749E1,4.557391167E0,2.168011050E1
4.407878838E1,1.097772408E1,-1.597169304E1,5.510669708E0,2.014876882E1
4.408377843E1,8.937723160E0,-1.486950016E1,6.319104195E0,1.846391096E1
4.408876848E1,6.926001072E0,-1.342299366E1,7.270328045E0,1.676317152E1
4.409375853E1,5.328412056E0,-1.167737103E1,8.328594208E0,1.530092973E1
4.409874859E1,4.118014812E0,-9.876528740E0,9.059315681E0,1.402052305E1
4.410373864E1,3.319722176E0,-8.123117447E0,9.106540680E0,1.264652820E1
4.410872869E1,2.690522671E0,-6.491003990E0,8.716887474E0,1.119625707E1
4.411371874E1,2.344137192E0,-4.905758858E0,8.052756310E0,9.716395079E0
4.411870880E1,2.028106928E0,-3.283562660E0,7.323832035E0,8.278497275E0
4.412369885E1,1.632030249E0,-1.641120911E0,6.528267384E0,6.926404234E0
4.412868890E1,1.079856634E0,1.983642578E-4,5.303437233E0,5.412258020E0
4.413367895E1,4.469149113E-1,1.664592743E0,3.768798590E0,4.144206166E0
4.413866900E1,-4.160147905E-1,3.359542847E0,1.816768408E0,3.841906284E0
4.414365906E1,-1.711949348E0,5.382240772E0,-1.054356813E0,5.745516042E0
4.414864911E1,-2.826639652E0,7.685275555E0,-4.805283546E0,9.494424787E0
4.415363916E1,-2.600628853E0,9.627560616E0,-6.833543777E0,1.208927270E1
4.415862921E1,-1.630416870E0,1.107289219E1,-7.146898746E0,1.327950911E1
4.416361921E1,-6.421526670E-1,1.217202568E1,-6.474820614E0,1.380195172E1
4.416860921E1,-4.704976082E-2,1.305168629E1,-5.201298237E0,1.404999046E1
4.417359921E1,2.858138084E-1,1.385774612E1,-3.786870718E0,1.436868842E1
4.417858921E1,4.849090576E-1,1.475746918E1,-2.731118441E0,1.501589296E1
4.418357921E1,3.455507755E-1,1.582216454E1,-2.018865347E0,1.595418795E1
4.418856921E1,1.040592194E-1,1.675239944E1,-1.245582700E0,1.679896401E1
4.419355921E1,-7.645487785E-2,1.746422005E1,-3.229226470E-1,1.746737262E1
4.419854921E1,-4.661276340E-1,1.833310318E1,2.619962692E-1,1.834089936E1
4.420353921E1,-9.539289474E-1,1.895168495E1,5.730513930E-1,1.898432856E1
4.420852921E1,-1.403293252E0,1.970710754E1,1.007463455E0,1.978267682E1
4.421351921E1,-1.823090315E0,2.027304459E1,1.409022450E0,2.040356193E1
4.421850921E1,-1.988944173E0,2.084220886E1,8.805256486E-1,2.095540252E1
4.422349921E1,-2.195042133E0,2.115967751E1,-4.380778670E-1,2.127773659E1
4.422848921E1,-2.964834929E0,2.082543945E1,-1.396943569E0,2.108176050E1
4.423347921E1,-4.074767590E0,1.972053909E1,-1.534273148E0,2.019547937E1
4.423846921E1,-5.755812645E0,1.780845833E1,-1.727790833E0,1.879510118E1
4.424345921E1,-7.630929947E0,1.543912697E1,-1.808161259E0,1.731667348E1
4.424844921E1,-9.208718300E0,1.292920017E1,-2.177526712E0,1.602205768E1
4.425343921E1,-1.028489780E1,1.070740604E1,-2.367942572E0,1.503445440E1
4.425842921E1,-1.102786541E1,8.871559143E0,-2.078691244E0,1.430522053E1
4.426341921E1,-1.152114391E1,7.188785076E0,-1.436506033E0,1.365572911E1
4.426840921E1,-1.166052246E1,5.545532227E0,-6.821270585E-1,1.293004289E1
4.427339921E1,-1.146566105E1,4.052434921E0,-8.795019984E-2,1.216105864E1
4.427838921E1,-1.106977749E1,2.670992851E0,3.155106604E-1,1.139182705E1
4.428337921E1,-1.076398754E1,1.352935791E0,7.106150389E-1,1.087192884E1
4.428836921E1,-1.048874187E1,1.245298386E-1,1.049677014E0,1.054187059E1
4.429335921E1,-1.015576935E1,-7.966632843E-1,1.268046498E0,1.026558646E1
4.429834921E1,-9.849168777E0,-1.415958405E0,1.556944251E0,1.007150134E1
4.430333921E1,-9.380498886E0,-1.760417938E0,1.540422201E0,9.667767644E0
4.430832921E1,-8.744327545E0,-1.790540695E0,1.200641036E0,9.006155622E0
4.431331921E1,-7.843177795E0,-1.362178802E0,6.666949987E-1,7.988457376E0
4.431830921E1,-6.779713631E0,-3.702611923E-1,-5.631130934E-2,6.790050164E0
4.432329921E1,-5.685770512E0,1.500536442E0,-8.905063868E-1,5.947486658E0
4.432828921E1,-5.075253487E0,3.613299370E0,-1.760124445E0,6.473960793E0
4.433327921E1,-4.901852131E0,5.464496136E0,-2.627366304E0,7.796917726E0
4.433826921E1,-5.026671410E0,7.011382580E0,-3.497240782E0,9.309006619E0
4.434325921E1,-5.218745708E0,8.233424187E0,-4.230690479E0,1.062653860E1
4.434824921E1,-5.438406467E0,9.131818771E0,-4.744077206E0,1.163927178E1
4.435323921E1,-5.624567509E0,9.793869972E0,-5.066487789E0,1.237840649E1
