"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.549922878E2,-4.625381470E-2,-7.734116821E0,1.584305420E0,7.894854406E0
1.550023128E2,1.384620667E-1,-7.781867523E0,1.230740662E0,7.879806880E0
1.550123368E2,3.438349915E-1,-7.985294495E0,1.011746063E0,8.056474462E0
1.550223618E2,5.420228577E-1,-8.177345123E0,8.765771484E-1,8.242035522E0
1.550323858E2,6.727011108E-1,-8.436007233E0,7.003935242E-1,8.491719255E0
1.550424108E2,7.740403748E-1,-8.724457397E0,4.552033997E-1,8.770547618E0
1.550524348E2,8.319699097E-1,-8.841214600E0,8.292755127E-2,8.880660252E0
1.550624598E2,7.881111145E-1,-8.775501251E0,-2.891986084E-1,8.815564484E0
1.550724838E2,6.120771790E-1,-8.801696777E0,-4.484674072E-1,8.834343646E0
1.550825088E2,4.418811035E-1,-8.958570557E0,-4.614903259E-1,8.981326107E0
1.550925328E2,3.258723450E-1,-9.072034607E0,-3.309617615E-1,9.083916577E0
1.551025578E2,2.049238586E-1,-9.160201263E0,-1.923500061E-1,9.164511962E0
1.551125818E2,1.160087585E-1,-9.238338776E0,-7.409591675E-2,9.239364241E0
1.551226068E2,6.301895142E-2,-9.333241425E0,-2.844085693E-3,9.333454610E0
1.551326308E2,-1.751358032E-2,-9.564510498E0,-3.023712158E-2,9.564574328E0
1.551426558E2,9.430389404E-3,-9.578431549E0,-2.749781799E-1,9.582382422E0
1.551526798E2,2.704875183E-1,-9.419761505E0,-8.042774963E-1,9.457903182E0
1.551627048E2,5.538482666E-1,-9.345815277E0,-1.494941254E0,9.480815389E0
1.551727288E2,8.557704163E-1,-9.417665863E0,-2.211351471E0,9.711583220E0
1.551827538E2,1.221759338E0,-9.568552094E0,-2.745440826E0,1.002932353E1
1.551927778E2,1.574725342E0,-9.488318939E0,-2.984942780E0,1.007064246E1
1.552028028E2,1.747166748E0,-9.158854065E0,-2.993325348E0,9.792711375E0
1.552128278E2,1.675016785E0,-9.039552155E0,-2.823578339E0,9.617264633E0
1.552228518E2,1.491348724E0,-8.967551880E0,-2.408042450E0,9.404242456E0
1.552328768E2,1.282682648E0,-8.948391724E0,-1.874701538E0,9.232198821E0
1.552429008E2,1.103056183E0,-9.240434418E0,-1.453776855E0,9.418908021E0
1.552529258E2,9.627978516E-1,-9.577084351E0,-1.192120972E0,9.698900802E0
1.552629498E2,8.330177307E-1,-9.720635834E0,-1.129700775E0,9.821451186E0
1.552729748E2,6.896159363E-1,-9.697583771E0,-1.231489105E0,9.799758494E0
1.552829988E2,5.102888489E-1,-9.755064240E0,-1.260528717E0,9.849396209E0
1.552930238E2,3.405418396E-1,-9.842033386E0,-1.219514008E0,9.923144881E0
1.553030478E2,1.360670471E-1,-9.948761444E0,-1.139430542E0,1.001472269E1
1.553130728E2,-9.190887451E-2,-9.935289459E0,-1.070124664E0,9.993177206E0
1.553230968E2,-3.619473267E-1,-9.943971405E0,-1.090033264E0,1.001008220E1
1.553331218E2,-5.911207581E-1,-9.942773895E0,-1.277293854E0,1.004189504E1
1.553431458E2,-7.077282715E-1,-9.802814941E0,-1.606908417E0,9.958825972E0
1.553531708E2,-7.604187012E-1,-9.622739410E0,-2.025737457E0,9.863009815E0
1.553631948E2,-6.491999817E-1,-9.402696991E0,-2.446213074E0,9.737357430E0
1.553732198E2,-3.911366272E-1,-9.224417725E0,-2.773432617E0,9.640269638E0
1.553832438E2,-1.371148682E-1,-9.232201538E0,-2.971919861E0,9.699724397E0
1.553932688E2,9.580078125E-2,-9.449549561E0,-3.001109161E0,9.915130906E0
1.554032928E2,3.941304016E-1,-9.698332214E0,-2.831661530E0,1.011094919E1
1.554133178E2,7.056326294E-1,-9.905052338E0,-2.448159027E0,1.022748561E1
1.554233418E2,9.851014709E-1,-9.989027710E0,-1.893861694E0,1.021458818E1
1.554333668E2,1.224154358E0,-1.012584320E1,-1.368903351E0,1.029102283E1
1.554433908E2,1.428030396E0,-1.019664597E1,-9.301657104E-1,1.033808822E1
1.554534158E2,1.644779663E0,-1.023002655E1,-6.858737183E-1,1.038408234E1
1.554634398E2,1.772763519E0,-1.009605515E1,-7.509883118E-1,1.027798635E1
1.554734648E2,1.822460175E0,-1.006941055E1,-1.037941589E0,1.028550984E1
1.554834888E2,1.855391693E0,-9.889634399E0,-1.276246033E0,1.014278812E1
1.554935138E2,1.945803680E0,-9.627529449E0,-1.358574829E0,9.915704757E0
1.555035378E2,2.027533722E0,-9.628277893E0,-1.290167084E0,9.923666625E0
1.555135628E2,2.096989288E0,-9.866432648E0,-1.022972717E0,1.013855663E1
1.555235868E2,2.233804779E0,-1.007180557E1,-5.321434021E-1,1.033026272E1
1.555336118E2,2.133513336E0,-1.015982254E1,-1.203497314E-1,1.038211719E1
1.555436398E2,1.694027252E0,-1.054721695E1,1.065783691E-1,1.068292435E1
1.555536648E2,1.214723969E0,-1.122066650E1,1.133143616E-1,1.128679544E1
1.555636888E2,7.812254333E-1,-1.168874313E1,1.685494995E-1,1.171603338E1
1.555737138E2,2.978805542E-1,-1.169428162E1,3.525169373E-1,1.170338513E1
1.555837388E2,-2.728825378E-1,-1.188947571E1,4.831951904E-1,1.190241888E1
1.555937628E2,-7.767347717E-1,-1.215547256E1,5.008584595E-1,1.219055739E1
1.556037878E2,-1.279539185E0,-1.244856308E1,4.685256958E-1,1.252291738E1
1.556138118E2,-1.784439240E0,-1.258956985E1,4.709207153E-1,1.272412114E1
1.556238368E2,-2.283651123E0,-1.237910751E1,3.411405945E-1,1.259260665E1
1.556338608E2,-2.758463745E0,-1.187106400E1,6.047424316E-2,1.218749112E1
1.556438858E2,-3.245251465E0,-1.111408813E1,-2.505789185E-1,1.158090678E1
1.556539098E2,-3.680246887E0,-1.033420990E1,-3.752696228E-1,1.097638095E1
1.556639348E2,-4.063150635E0,-9.579179993E0,-3.830534363E-1,1.041232982E1
1.556739588E2,-4.211941223E0,-8.979077911E0,-2.293231201E-1,9.920528116E0
1.556839838E2,-4.176464996E0,-8.431666260E0,1.110690308E-1,9.410004894E0
1.556940078E2,-4.150718536E0,-7.995473328E0,4.360432434E-1,9.019212372E0
1.557040328E2,-4.184997253E0,-7.781717834E0,5.990542603E-1,8.855969765E0
1.557140568E2,-4.259691925E0,-7.796836395E0,7.458988953E-1,8.915828522E0
1.557240818E2,-4.283492432E0,-8.108188934E0,9.295669556E-1,9.217110715E0
1.557341058E2,-4.316873016E0,-8.436755676E0,9.256750488E-1,9.522138062E0
1.557441308E2,-4.304448853E0,-8.653804321E0,8.006849670E-1,9.698335196E0
1.557541548E2,-4.037404175E0,-8.911568298E0,5.774990845E-1,9.800519741E0
1.557641798E2,-3.433859253E0,-9.183103638E0,2.900967407E-1,9.808411589E0
1.557742038E2,-2.781964874E0,-9.378297729E0,-8.831634521E-3,9.782222389E0
1.557842288E2,-2.213147736E0,-9.555678864E0,-2.314187622E-1,9.811349351E0
1.557942528E2,-1.690285034E0,-9.621541901E0,-2.710862732E-1,9.772646510E0
1.558042778E2,-1.252445526E0,-9.559870148E0,-2.366578674E-1,9.644467014E0
1.558143018E2,-8.485853577E-1,-9.572743378E0,-2.341131592E-1,9.613132781E0
1.558243268E2,-5.444178772E-1,-9.537267151E0,-3.005749512E-1,9.557520643E0
1.558343508E2,-4.062551880E-1,-9.406439209E0,-3.972738647E-1,9.423585750E0
1.558443758E2,-3.354524231E-1,-9.256750488E0,-4.866380310E-1,9.275601032E0
1.558543998E2,-3.730242920E-1,-9.111253052E0,-5.836363220E-1,9.137544016E0
1.558644248E2,-6.045927429E-1,-8.961714020E0,-6.782395935E-1,9.007655605E0
1.558744488E2,-9.463320923E-1,-8.887169037E0,-6.605763245E-1,8.961789944E0
1.558844738E2,-1.372645569E0,-8.858578491E0,-6.758445740E-1,8.989734959E0
1.558944978E2,-1.846560059E0,-8.933722229E0,-7.330256653E-1,9.151967195E0
1.559045228E2,-2.261197815E0,-9.154962158E0,-8.358618164E-1,9.467048783E0
1.559145468E2,-2.533182220E0,-9.435179443E0,-9.966275024E-1,9.820024932E0
1.559245718E2,-2.626737671E0,-9.688602448E0,-1.193318481E0,1.010904433E1
1.559345958E2,-2.526446228E0,-9.856403503E0,-1.417552185E0,1.027331859E1
1.559446208E2,-2.289039917E0,-9.861193542E0,-1.683848419E0,1.026246497E1
1.559546458E2,-1.947450256E0,-9.772877197E0,-1.916913757E0,1.014772140E1
1.559646698E2,-1.566342773E0,-9.700577545E0,-1.953587494E0,1.001853974E1
1.559746948E2,-1.243913269E0,-9.694290619E0,-1.821861420E0,9.942120994E0
1.559847188E2,-9.918374634E-1,-9.692644043E0,-1.608105927E0,9.875074418E0
1.559947438E2,-8.928932190E-1,-9.666149139E0,-1.421294403E0,9.810798911E0
1.560047678E2,-8.800199890E-1,-9.634564819E0,-1.274150391E0,9.758213651E0
1.560147928E2,-8.879534912E-1,-9.607920227E0,-1.146765289E0,9.716772258E0
1.560248168E2,-1.010548553E0,-9.552984467E0,-1.088237000E0,9.667728811E0
1.560348418E2,-1.209335175E0,-9.496252441E0,-1.062640228E0,9.631744715E0
1.560448658E2,-1.381028137E0,-9.488169250E0,-1.056353302E0,9.646163835E0
1.560548908E2,-1.479972382E0,-9.608069916E0,-1.151705017E0,9.789369244E0
1.560649148E2,-1.427281952E0,-9.784253540E0,-1.272054749E0,9.969296584E0
1.560749398E2,-1.153351593E0,-9.828711090E0,-1.403032379E0,9.995112878E0
1.560849638E2,-8.044271851E-1,-9.744735718E0,-1.528321838E0,9.896602697E0
1.560949888E2,-4.731660461E-1,-9.750872955E0,-1.553768921E0,9.885221665E0
1.561050128E2,-2.453398132E-1,-9.700727234E0,-1.386117554E0,9.802327395E0
1.561150378E2,-1.642085266E-1,-9.684261475E0,-1.159937897E0,9.754862412E0
1.561250618E2,-2.264790344E-1,-9.814939728E0,-9.383985901E-1,9.862298238E0
1.561350868E2,-4.317022705E-1,-9.941127319E0,-7.767347717E-1,9.980766310E0
1.561451108E2,-7.494914246E-1,-9.945468292E0,-6.661148071E-1,9.995888449E0
1.561551358E2,-1.102158051E0,-9.962532806E0,-6.661148071E-1,1.004542290E1
1.561651598E2,-1.479223938E0,-9.905651093E0,-8.069718933E-1,1.004794659E1
1.561751848E2,-1.795815582E0,-9.822274475E0,-9.448352051E-1,1.002969307E1
1.561852088E2,-2.030377808E0,-9.705217896E0,-1.076112213E0,9.973550318E0
1.561952338E2,-2.202070770E0,-9.601184235E0,-1.118174744E0,9.913736387E0
1.562052578E2,-2.296224976E0,-9.554032288E0,-1.135239258E0,9.891458450E0
1.562152828E2,-2.354902954E0,-9.548044739E0,-1.175056458E0,9.904114495E0
1.562253068E2,-2.382745056E0,-9.478140106E0,-1.172511749E0,9.843139625E0
1.562353318E2,-2.321522369E0,-9.391620026E0,-1.217268677E0,9.750576180E0
1.562453558E2,-2.245779877E0,-9.182654572E0,-1.304686890E0,9.542896841E0
1.562553808E2,-2.224524078E0,-9.003776550E0,-1.430126038E0,9.384122763E0
1.562654048E2,-2.252216492E0,-9.137448578E0,-1.613195343E0,9.548185422E0
1.562754298E2,-2.220632172E0,-9.405241699E0,-1.865720215E0,9.842290921E0
1.562854548E2,-2.108515320E0,-9.748477936E0,-2.095791779E0,1.019171242E1
1.562954788E2,-1.883084106E0,-1.007569748E1,-2.179617462E0,1.047933289E1
1.563055038E2,-1.604513397E0,-1.033750305E1,-2.091151428E0,1.066824010E1
1.563155278E2,-1.374441833E0,-1.033600616E1,-1.870061188E0,1.059335842E1
1.563255528E2,-1.237776031E0,-1.022448807E1,-1.665137329E0,1.043287727E1
1.563355768E2,-1.169517975E0,-1.013766861E1,-1.510059814E0,1.031602529E1
1.563456018E2,-1.211281128E0,-1.007105713E1,-1.460662537E0,1.024826467E1
1.563556258E2,-1.373843079E0,-1.013422577E1,-1.376387787E0,1.031912884E1
1.563656508E2,-1.536704407E0,-1.033391052E1,-1.236428833E0,1.052045262E1
1.563756748E2,-1.635349274E0,-1.043644730E1,-1.043779449E0,1.061523787E1
1.563856998E2,-1.711091766E0,-1.033301239E1,-8.626560974E-1,1.050919386E1
1.563957238E2,-1.789528656E0,-1.015697845E1,-7.542814636E-1,1.034096536E1
1.564057488E2,-1.802102509E0,-1.001522324E1,-6.503974915E-1,1.019682729E1
1.564157728E2,-1.777852936E0,-9.894873505E0,-5.664221191E-1,1.006926595E1
1.564257978E2,-1.731449432E0,-9.819879456E0,-4.516108704E-1,9.981578134E0
1.564358218E2,-1.651365967E0,-9.738897858E0,-3.335064697E-1,9.883540236E0
1.564458468E2,-1.537303162E0,-9.666747894E0,-2.540217590E-1,9.791518928E0
1.564558708E2,-1.464704132E0,-9.468410339E0,-1.733395386E-1,9.582598768E0
1.564658958E2,-1.545835419E0,-9.210945740E0,-5.313949585E-2,9.339911797E0
1.564759198E2,-1.631008301E0,-9.153165894E0,4.505630493E-2,9.297454707E0
1.564859448E2,-1.730251923E0,-9.195378113E0,1.561253357E-1,9.358051372E0
1.564959688E2,-1.863624573E0,-9.264983368E0,2.823129272E-1,9.454772020E0
1.565059938E2,-1.969005432E0,-9.285939789E0,3.219804382E-1,9.497859314E0
1.565160178E2,-2.017953644E0,-9.303752747E0,3.641926575E-1,9.527045102E0
1.565260428E2,-1.972448273E0,-9.369915161E0,3.695814514E-1,9.582403288E0
1.565360668E2,-1.801803131E0,-9.387428741E0,3.382965088E-1,9.564766460E0
1.565460876E2,-1.509910126E0,-9.330097961E0,3.234773254E-1,9.457018248E0
1.565561116E2,-1.116827545E0,-9.255403290E0,3.391946411E-1,9.328710888E0
1.565661366E2,-7.328759766E-1,-9.111253052E0,4.114942932E-1,9.149938083E0
1.565761606E2,-3.734733582E-1,-8.956175537E0,4.649331665E-1,8.976008325E0
1.565861856E2,-3.891906738E-2,-8.878187714E0,4.948709106E-1,8.892054262E0
1.565962096E2,2.384541321E-1,-8.955576782E0,5.451663208E-1,8.975322958E0
1.566062346E2,5.358856201E-1,-9.241182861E0,6.279441833E-1,9.277981891E0
1.566162596E2,8.406518555E-1,-9.646988983E0,7.014413452E-1,9.708919195E0
1.566262836E2,1.072220306E0,-1.006866211E1,7.451504517E-1,1.015297307E1
1.566363076E2,1.193767548E0,-1.040561142E1,7.334747314E-1,1.049951500E1
1.566463326E2,1.354982300E0,-1.062325882E1,7.030879211E-1,1.073237800E1
1.566563576E2,1.521286469E0,-1.073043594E1,7.220983887E-1,1.086176754E1
1.566663816E2,1.625769196E0,-1.063029419E1,7.273374939E-1,1.077846463E1
1.566764066E2,1.699865112E0,-1.050335815E1,7.213499451E-1,1.066444652E1
1.566864306E2,1.755249939E0,-1.044303360E1,7.324269104E-1,1.061481523E1
1.566964556E2,1.760339355E0,-1.035247192E1,7.487429810E-1,1.052772937E1
1.567064796E2,1.690285034E0,-1.024409729E1,7.599696350E-1,1.041038648E1
1.567165046E2,1.527274017E0,-1.006836273E1,8.149053955E-1,1.021609342E1
1.567265286E2,1.366508331E0,-9.898166656E0,9.457333374E-1,1.003670562E1
1.567365536E2,1.174308014E0,-9.673184509E0,1.048270111E0,9.800426934E0
1.567465776E2,9.723779297E-1,-9.493108978E0,1.112486572E0,9.607406689E0
1.567566026E2,8.655001831E-1,-9.423952789E0,1.100511475E0,9.527386958E0
1.567666266E2,7.795788574E-1,-9.314380646E0,1.012793884E0,9.401658442E0
1.567766516E2,6.709048462E-1,-9.172625427E0,8.904981995E-1,9.240138396E0
1.567866756E2,5.345384216E-1,-9.079369354E0,7.821235657E-1,9.128657977E0
1.567967006E2,4.222718811E-1,-9.023685150E0,7.343728638E-1,9.063360896E0
1.568067246E2,3.860472107E-1,-9.143735504E0,7.177574158E-1,9.179984048E0
1.568167496E2,3.547622681E-1,-9.347012787E0,7.782316589E-1,9.386061411E0
1.568267736E2,4.059558105E-1,-9.534872131E0,8.005352783E-1,9.577026857E0
1.568367986E2,4.819976807E-1,-9.695338440E0,7.740403748E-1,9.738123419E0
1.568468226E2,5.604345703E-1,-9.817484436E0,6.884184265E-1,9.857535569E0
1.568568476E2,7.015910339E-1,-9.929601288E0,6.556365967E-1,9.975924572E0
1.568668716E2,8.065228271E-1,-1.003034180E1,6.363267517E-1,1.008281446E1
1.568768966E2,9.678872681E-1,-1.014245865E1,6.197113037E-1,1.020736574E1
1.568869206E2,1.171314240E0,-1.022478745E1,6.780899048E-1,1.031397408E1
1.568969456E2,1.338516541E0,-1.021206390E1,8.032296753E-1,1.033068505E1
1.569069696E2,1.519340515E0,-1.014096176E1,9.385482788E-1,1.029700801E1
1.569169946E2,1.731299744E0,-1.006342300E1,1.064885559E0,1.026663833E1
1.569270186E2,2.001637573E0,-9.923014984E0,1.148112488E0,1.018778394E1
1.569370436E2,2.272274780E0,-9.740394745E0,1.113085327E0,1.006367137E1
1.569470676E2,2.518961792E0,-9.528585205E0,1.007105713E0,9.907238083E0
1.569570926E2,2.753673706E0,-9.334289246E0,8.520281982E-1,9.769218323E0
1.569671166E2,3.008892975E0,-9.222920837E0,6.806346130E-1,9.725171936E0
1.569771416E2,3.273991699E0,-9.131610718E0,5.084925842E-1,9.714108330E0
1.569871666E2,3.507057037E0,-9.041348419E0,3.287164307E-1,9.703271860E0
1.569971906E2,3.700754242E0,-8.984167328E0,1.088237000E-1,9.717133689E0
1.570072156E2,3.837869110E0,-9.039402466E0,-1.898052979E-1,9.822222880E0
1.570172396E2,3.895050201E0,-9.055419159E0,-4.793032837E-1,9.869233195E0
1.570272646E2,3.918701019E0,-8.996890869E0,-6.710545349E-1,9.836187126E0
1.570372886E2,3.924987946E0,-8.870553589E0,-7.737409973E-1,9.730926291E0
1.570473136E2,3.910019073E0,-8.746611328E0,-8.324189758E-1,9.616879963E0
1.570573376E2,3.857178955E0,-8.673263855E0,-8.780740356E-1,9.532803858E0
1.570673626E2,3.747307434E0,-8.553063812E0,-9.295669556E-1,9.384098694E0
1.570773866E2,3.717818756E0,-8.698860626E0,-1.195713501E0,9.535307193E0
1.570874116E2,3.565136261E0,-8.893455963E0,-1.470691681E0,9.693641707E0
1.570974356E2,3.336112518E0,-9.047635345E0,-1.754052429E0,9.801329094E0
1.571074606E2,3.064876556E0,-9.113498383E0,-2.079176331E0,9.837291054E0
1.571174846E2,2.757715302E0,-9.119785309E0,-2.352807312E0,9.813825962E0
1.571275096E2,2.535876617E0,-9.045240326E0,-2.497855682E0,9.720407696E0
1.571375336E2,2.378553772E0,-9.033564606E0,-2.397863617E0,9.644301813E0
1.571475586E2,2.329904938E0,-9.126820679E0,-2.069147186E0,9.644100933E0
1.571575826E2,2.382445679E0,-9.272467804E0,-1.704355774E0,9.724172725E0
1.571676076E2,2.466570740E0,-9.393416290E0,-1.418001251E0,9.814834098E0
1.571776316E2,2.453697510E0,-9.433532867E0,-1.262923737E0,9.828893640E0
1.571876566E2,2.318378906E0,-9.416917419E0,-1.213077393E0,9.773677465E0
1.571976806E2,2.124831390E0,-9.389973450E0,-1.181343384E0,9.699591848E0
1.572077056E2,1.886526947E0,-9.362131348E0,-1.198557587E0,9.625228703E0
1.572177296E2,1.650168457E0,-9.368567963E0,-1.219813385E0,9.590676009E0
1.572277546E2,1.474583588E0,-9.438173218E0,-1.299298096E0,9.640626846E0
1.572377786E2,1.334325256E0,-9.528285828E0,-1.424737244E0,9.726177611E0
1.572478036E2,1.209634552E0,-9.683063965E0,-1.592538300E0,9.887422401E0
1.572578276E2,1.144070892E0,-9.839488678E0,-1.820663910E0,1.007170555E1
1.572678526E2,1.097966766E0,-9.963880005E0,-2.001637573E0,1.022208339E1
1.572778766E2,1.018332367E0,-9.956245880E0,-2.053429871E0,1.021667299E1
1.572879016E2,9.740245056E-1,-9.956096191E0,-2.088007965E0,1.021921486E1
1.572979266E2,9.252259827E-1,-9.893376617E0,-2.124082947E0,1.016103697E1
1.573079506E2,8.104147339E-1,-9.763147430E0,-2.054328003E0,1.000979937E1
1.573179756E2,6.978488159E-1,-9.795031128E0,-1.964514771E0,1.001443688E1
1.573279996E2,6.248007202E-1,-1.006985962E1,-1.961520996E0,1.027813277E1
1.573380246E2,5.155279541E-1,-1.035471725E1,-1.894610138E0,1.053923555E1
1.573480486E2,4.180805969E-1,-1.067849396E1,-1.691183167E0,1.081966382E1
1.573580736E2,3.972738647E-1,-1.103744751E1,-1.260678406E0,1.111631162E1
1.573680976E2,5.703140259E-1,-1.167931274E1,-6.670129395E-1,1.171223764E1
1.573781226E2,8.737330627E-1,-1.224842926E1,-3.727249146E-2,1.227960985E1
1.573881466E2,1.259630585E0,-1.264435593E1,7.360194397E-1,1.272824146E1
1.573981716E2,1.597627716E0,-1.315659073E1,1.550176392E0,1.334358800E1
1.574081956E2,1.730401611E0,-1.347827179E1,2.203867035E0,1.376644944E1
1.574182206E2,1.657203827E0,-1.348336121E1,2.599494324E0,1.383129512E1
1.574282446E2,1.520388336E0,-1.320464081E1,2.726879425E0,1.356871368E1
1.574382696E2,1.363364868E0,-1.257879227E1,2.608924713E0,1.291864029E1
1.574482936E2,1.229692841E0,-1.159473862E1,2.462529144E0,1.191696932E1
1.574583186E2,1.127006378E0,-1.043480072E1,2.447260895E0,1.077702628E1
1.574683426E2,9.750723267E-1,-9.326056366E0,2.622696075E0,9.736766819E0
1.574783676E2,7.611671448E-1,-8.473130035E0,2.873424683E0,8.979414091E0
1.574883916E2,6.553372192E-1,-7.979157257E0,3.167263641E0,8.609760530E0
1.574984166E2,6.689588928E-1,-7.784861298E0,3.525768127E0,8.572199969E0
1.575084406E2,7.116201782E-1,-7.719746704E0,3.900738373E0,8.678516711E0
1.575184656E2,7.825726318E-1,-7.640711060E0,4.251908112E0,8.779043684E0
1.575284896E2,8.327183533E-1,-7.543712769E0,4.497397614E0,8.821995663E0
1.575385146E2,8.839118958E-1,-7.505242767E0,4.511019287E0,8.801094491E0
1.575485389E2,8.869056702E-1,-7.607629852E0,4.264032898E0,8.766105760E0
1.575585639E2,8.306227112E-1,-7.865244141E0,3.765868835E0,8.759781251E0
1.575685879E2,7.708969116E-1,-8.238418121E0,3.246898041E0,8.888653558E0
1.575786129E2,7.786807251E-1,-8.639733582E0,2.851121063E0,9.131277641E0
1.575886369E2,7.652087402E-1,-8.940308533E0,2.463876343E0,9.305124809E0
1.575986619E2,6.813830566E-1,-9.129664764E0,2.073637848E0,9.386960930E0
1.576086859E2,5.403762817E-1,-9.171876984E0,1.757794647E0,9.354420129E0
1.576187109E2,3.222798157E-1,-9.140891418E0,1.539548492E0,9.275234216E0
1.576287359E2,1.550775146E-1,-9.124575348E0,1.514700165E0,9.250742722E0
1.576387599E2,1.136137390E-1,-9.252858582E0,1.487606506E0,9.372367531E0
1.576487849E2,1.369651794E-1,-9.342671814E0,1.222956848E0,9.423369861E0
1.576588089E2,9.550140381E-2,-9.416468353E0,8.720864868E-1,9.457247570E0
1.576688339E2,1.130149841E-1,-9.585317230E0,6.794371033E-1,9.610031923E0
1.576788579E2,2.950364685E-1,-9.836195526E0,5.304968262E-1,9.854908210E0
1.576888829E2,5.583389282E-1,-1.005758514E1,3.164419556E-1,1.007804033E1
1.576989069E2,8.393046570E-1,-1.026595184E1,-9.624984741E-2,1.030065355E1
1.577089319E2,1.070573730E0,-1.034813095E1,-7.586224365E-1,1.043098511E1
1.577189559E2,1.112037506E0,-1.025008484E1,-1.479673004E0,1.041586765E1
1.577289809E2,1.107546844E0,-1.004007156E1,-2.224374390E0,1.034299466E1
1.577390049E2,9.961784363E-1,-9.652826843E0,-2.933000793E0,1.013764919E1
1.577490299E2,8.198451233E-1,-9.243278503E0,-3.657344513E0,9.974292577E0
1.577590539E2,5.980064392E-1,-8.838520203E0,-4.120032349E0,9.769939489E0
1.577690789E2,1.579216003E-1,-8.333919525E0,-3.967649231E0,9.231543441E0
1.577791029E2,-1.760339355E-1,-8.225993958E0,-3.605252838E0,8.983084802E0
1.577891279E2,-3.251239014E-1,-8.384065247E0,-3.179837494E0,8.972715425E0
1.577991519E2,-3.983216858E-1,-8.563242645E0,-2.714305573E0,8.991954154E0
1.578091769E2,-4.596940613E-1,-8.717871094E0,-2.278561707E0,9.022440828E0
1.578192009E2,-5.679190063E-1,-8.883576508E0,-1.944606171E0,9.111638531E0
1.578292259E2,-6.408174133E-1,-9.159452820E0,-1.839375000E0,9.364268434E0
1.578392499E2,-6.668632507E-1,-9.421857147E0,-1.949545898E0,9.644523208E0
1.578492749E2,-7.716453552E-1,-9.590256958E0,-2.142494659E0,9.856913738E0
1.578592989E2,-9.717791748E-1,-9.805958405E0,-2.300565948E0,1.011898111E1
1.578693239E2,-1.214274902E0,-9.926607513E0,-2.505489807E0,1.030967892E1
1.578793479E2,-1.413959656E0,-9.994266815E0,-2.802023163E0,1.047549449E1
1.578893729E2,-1.568438416E0,-1.010249176E1,-3.114423523E0,1.068737445E1
1.578993969E2,-1.503623199E0,-1.021655457E1,-3.353326721E0,1.085742465E1
1.579094219E2,-1.195863190E0,-1.012883698E1,-3.545826416E0,1.079797723E1
1.579194459E2,-8.620573425E-1,-9.800270233E0,-3.755690002E0,1.053060525E1
1.579294709E2,-5.745053101E-1,-9.401200104E0,-4.070485382E0,1.026067595E1
1.579394959E2,-3.764671326E-1,-9.222771149E0,-4.354893951E0,1.020619109E1
1.579495199E2,-2.927911377E-1,-9.247469788E0,-4.365821228E0,1.023043592E1
1.579595449E2,-4.819976807E-1,-9.337732086E0,-3.935615845E0,1.014468503E1
1.579695689E2,-7.846682739E-1,-9.524094543E0,-3.344644775E0,1.012475826E1
1.579795939E2,-1.054407349E0,-9.960736542E0,-2.820434875E0,1.040590699E1
1.579896179E2,-1.309925995E0,-1.072953781E1,-2.362986145E0,1.106447429E1
1.579996429E2,-1.488205261E0,-1.161015656E1,-1.984123993E0,1.187212020E1
1.580096669E2,-1.705553284E0,-1.246113693E1,-1.542991333E0,1.267160873E1
1.580196919E2,-1.880389709E0,-1.314701065E1,-1.172511749E0,1.333246182E1
1.580297159E2,-2.083666992E0,-1.345686630E1,-8.879534912E-1,1.364614892E1
1.580397409E2,-2.344424744E0,-1.329220871E1,-5.530998230E-1,1.350870309E1
1.580497649E2,-2.388283539E0,-1.291394531E1,-1.573228455E-1,1.313387347E1
1.580597899E2,-2.118245087E0,-1.233779343E1,4.929249573E-1,1.252801197E1
1.580698139E2,-1.582658844E0,-1.148546585E1,1.191821594E0,1.165509217E1
1.580798389E2,-1.395098877E0,-1.056907150E1,1.500330048E0,1.076580529E1
1.580898629E2,-1.419647827E0,-1.013018417E1,1.477876740E0,1.033538345E1
1.580998879E2,-1.260678406E0,-1.031744476E1,1.416803741E0,1.049029596E1
1.581099119E2,-8.334667969E-1,-1.066487228E1,1.553918610E0,1.080966377E1
1.581199369E2,-3.348536682E-1,-1.099089432E1,1.718875580E0,1.112952911E1
1.581299609E2,1.122665405E-1,-1.107756409E1,1.972597961E0,1.125238520E1
1.581399859E2,6.328839111E-1,-1.093550949E1,2.261347504E0,1.118479336E1
1.581500099E2,1.098116455E0,-1.052057236E1,2.354453888E0,1.083659336E1
1.581600349E2,1.311273193E0,-9.875713348E0,2.357896729E0,1.023761830E1
1.581700589E2,1.467398529E0,-9.290430450E0,2.714006195E0,9.789340428E0
1.581800839E2,1.779499512E0,-8.904532928E0,3.817661133E0,9.850475202E0
1.581901079E2,2.176773376E0,-8.588989105E0,4.631818085E0,9.998140575E0
1.582001329E2,2.532433777E0,-8.306526489E0,5.007536774E0,1.002432181E1
1.582101569E2,2.699636078E0,-7.942034454E0,4.663103027E0,9.597316087E0
1.582201819E2,2.591111755E0,-7.648494873E0,3.801943817E0,8.925699454E0
1.582302059E2,2.371967468E0,-7.568710785E0,2.943479004E0,8.460241206E0
