"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.546508134E2,4.354444885E0,-5.296885071E0,9.572444000E0,1.177496776E1
1.546608389E2,4.500241699E0,-5.333858185E0,1.039273819E1,1.251843543E1
1.546708629E2,4.621489563E0,-5.190905457E0,1.095167587E1,1.297084691E1
1.546808869E2,4.738995209E0,-5.031037903E0,1.134655472E1,1.328584668E1
1.546909119E2,4.816983032E0,-4.918022919E0,1.162123352E1,1.350715897E1
1.547009359E2,4.850064240E0,-4.785847778E0,1.154534134E1,1.340605717E1
1.547109599E2,4.857997742E0,-4.739144897E0,1.103984253E1,1.295908019E1
1.547209849E2,4.774321747E0,-4.774621124E0,1.026161087E1,1.228380286E1
1.547310089E2,4.707560577E0,-4.843477936E0,9.309141541E0,1.150132694E1
1.547410329E2,4.633464661E0,-4.908442841E0,8.419242096E0,1.079098899E1
1.547510579E2,4.609514465E0,-5.018913116E0,7.577392731E0,1.019087793E1
1.547610819E2,4.606221313E0,-5.150190125E0,7.041207733E0,9.865107169E0
1.547711059E2,4.564308472E0,-5.233117676E0,6.638994141E0,9.607011795E0
1.547811309E2,4.504582672E0,-5.256169739E0,6.274053040E0,9.342501106E0
1.547911549E2,4.391417999E0,-5.221292267E0,6.026916962E0,9.103305611E0
1.548011789E2,4.290827179E0,-5.159620514E0,5.754333801E0,8.839979594E0
1.548112029E2,4.215084686E0,-5.105582886E0,5.648054810E0,8.702553571E0
1.548212279E2,4.188140717E0,-5.097799072E0,5.707032166E0,8.723433623E0
1.548312519E2,4.133803711E0,-5.047952728E0,5.809269562E0,8.736004390E0
1.548412759E2,4.063000946E0,-4.964875488E0,5.944288788E0,8.746001057E0
1.548513009E2,4.022734680E0,-4.864434357E0,6.013145599E0,8.717972007E0
1.548613249E2,3.976480865E0,-4.748275909E0,6.081253967E0,8.679871773E0
1.548713489E2,3.960314484E0,-4.695286102E0,6.243516541E0,8.758498797E0
1.548813739E2,3.972588959E0,-4.625381470E0,6.414311371E0,8.849802661E0
1.548913979E2,3.989503784E0,-4.534819794E0,6.398594055E0,8.799019087E0
1.549014219E2,3.971241760E0,-4.522395630E0,6.351891174E0,8.750391125E0
1.549114469E2,3.957919464E0,-4.603227539E0,6.302643585E0,8.750894036E0
1.549214709E2,3.945644989E0,-4.701573029E0,6.228697357E0,8.744688336E0
1.549314949E2,3.989054718E0,-4.783303070E0,6.182144165E0,8.775616917E0
1.549415189E2,4.095932465E0,-4.859644318E0,6.250551910E0,8.914157550E0
1.549515439E2,4.169130249E0,-4.924758911E0,6.375541992E0,9.070966490E0
1.549615679E2,4.174668732E0,-5.012027435E0,6.597979431E0,9.278017601E0
1.549715919E2,4.146377563E0,-5.109624481E0,6.859635315E0,9.505540800E0
1.549816169E2,4.096082153E0,-5.157225494E0,7.031328278E0,9.634025179E0
1.549916409E2,4.108206940E0,-5.152285767E0,7.118147736E0,9.700074230E0
1.550016649E2,4.109105072E0,-5.123545532E0,7.064110107E0,9.645574888E0
1.550116899E2,4.072581024E0,-5.167254639E0,7.097041626E0,9.677522231E0
1.550217139E2,4.026327209E0,-5.327720947E0,7.168293457E0,9.796956281E0
1.550317379E2,3.991599426E0,-5.525908813E0,7.229965210E0,9.936847142E0
1.550417629E2,3.943100281E0,-5.765710144E0,7.464377747E0,1.022293443E1
1.550517869E2,3.917054443E0,-5.953868866E0,7.697143707E0,1.048989472E1
1.550618109E2,3.862567749E0,-6.054459686E0,7.879913635E0,1.066156417E1
1.550718359E2,3.777394867E0,-6.107599182E0,8.081544342E0,1.081123669E1
1.550818599E2,3.707190857E0,-6.087091827E0,8.244405670E0,1.089798953E1
1.550918839E2,3.649261322E0,-6.089786224E0,8.425079956E0,1.101746689E1
1.551019079E2,3.646117859E0,-6.084547119E0,8.537346497E0,1.109964748E1
1.551119329E2,3.635789337E0,-6.095474396E0,8.694070587E0,1.122321859E1
1.551219569E2,3.644471283E0,-6.105503540E0,8.882079620E0,1.137763960E1
1.551319809E2,3.650758209E0,-6.138884125E0,8.995094604E0,1.148588964E1
1.551420059E2,3.595074005E0,-6.139931946E0,9.079968109E0,1.153555990E1
1.551520299E2,3.434907074E0,-6.016438751E0,9.140891418E0,1.146961280E1
1.551620539E2,3.196153564E0,-5.786516876E0,9.062753906E0,1.121751682E1
1.551720789E2,2.949765930E0,-5.615272980E0,8.942703552E0,1.096377474E1
1.551821029E2,2.724484406E0,-5.592370605E0,8.877888336E0,1.084040246E1
1.551921269E2,2.525548096E0,-5.779930573E0,8.909023590E0,1.091589172E1
1.552021519E2,2.426753540E0,-6.154751129E0,9.028624878E0,1.119313010E1
1.552121759E2,2.499202881E0,-6.610253906E0,9.233698425E0,1.162766780E1
1.552221999E2,2.649190979E0,-7.093449097E0,9.458979950E0,1.211641591E1
1.552322239E2,2.897674255E0,-7.545808411E0,9.595046997E0,1.254594227E1
1.552422489E2,3.213068390E0,-7.799231415E0,9.759554901E0,1.289964073E1
1.552522729E2,3.551364899E0,-7.711663513E0,9.840386810E0,1.299673649E1
1.552622969E2,3.866160278E0,-7.375013580E0,9.664053497E0,1.275664339E1
1.552723219E2,4.071982269E0,-6.892267456E0,9.280850372E0,1.225636871E1
1.552823459E2,4.152814178E0,-6.232439575E0,8.675808563E0,1.146118767E1
1.552923699E2,4.172124023E0,-5.567671967E0,8.036338348E0,1.062959661E1
1.553023949E2,4.163591766E0,-5.087021484E0,7.377707977E0,9.881490726E0
1.553124189E2,4.099075928E0,-4.810845795E0,6.916966095E0,9.369689466E0
1.553224429E2,4.028123474E0,-4.758903809E0,6.626270599E0,9.098373824E0
1.553324679E2,4.022135925E0,-4.882546692E0,6.466852112E0,9.046381367E0
1.553424919E2,4.059707794E0,-5.152734833E0,6.407874756E0,9.170210604E0
1.553525159E2,4.076772308E0,-5.519921265E0,6.543193359E0,9.481718334E0
1.553625409E2,4.154460754E0,-5.958658905E0,6.894512787E0,1.001496214E1
1.553725649E2,4.235442352E0,-6.420747986E0,7.354057159E0,1.064176364E1
1.553825889E2,4.240232391E0,-6.752458191E0,7.676935730E0,1.106845087E1
1.553926129E2,4.210144958E0,-6.955585785E0,7.732021179E0,1.122005551E1
1.554026379E2,4.099824371E0,-7.105573883E0,7.647447052E0,1.121522120E1
1.554126619E2,3.915856934E0,-7.118297424E0,7.382348328E0,1.097739316E1
1.554226859E2,3.785478058E0,-6.959627380E0,7.009324036E0,1.057813220E1
1.554327109E2,3.713777161E0,-6.771169281E0,6.603817291E0,1.016126356E1
1.554427349E2,3.706292725E0,-6.571185150E0,6.199358368E0,9.764687615E0
1.554527589E2,3.816014557E0,-6.414461060E0,5.899082794E0,9.513488088E0
1.554627839E2,4.017046509E0,-6.384972382E0,5.775888977E0,9.500811989E0
1.554728079E2,4.259093170E0,-6.377787323E0,5.744753723E0,9.582183525E0
1.554828319E2,4.528383179E0,-6.436764679E0,5.802982635E0,9.778179852E0
1.554928569E2,4.804109802E0,-6.611451416E0,5.929319916E0,1.009691019E1
1.555028809E2,4.984484711E0,-6.859635315E0,6.114933929E0,1.045428627E1
1.555129049E2,5.090314636E0,-6.925797729E0,6.239624634E0,1.062124724E1
1.555229289E2,5.039270782E0,-6.865772552E0,6.161786499E0,1.051193111E1
1.555329539E2,4.925357666E0,-6.702611847E0,6.009104004E0,1.026126136E1
1.555429779E2,4.741240540E0,-6.511010284E0,5.834117889E0,9.945327965E0
1.555530019E2,4.472698975E0,-6.338269501E0,5.582790527E0,9.557523029E0
1.555630269E2,4.180805969E0,-6.100264435E0,5.289101257E0,9.092137089E0
1.555730509E2,3.904779968E0,-5.936355286E0,4.979245605E0,8.676434030E0
1.555830749E2,3.589984589E0,-5.776038666E0,4.771477661E0,8.307683858E0
1.555930999E2,3.321293335E0,-5.542075195E0,4.423750763E0,7.830399588E0
1.556031239E2,3.062481537E0,-5.401667175E0,4.099674683E0,7.440707892E0
1.556131479E2,2.819985809E0,-5.322930908E0,3.843257904E0,7.145386255E0
1.556231729E2,2.646047516E0,-5.338797913E0,3.621868286E0,6.972966405E0
1.556331969E2,2.507585449E0,-5.412893829E0,3.450624390E0,6.891604535E0
1.556432209E2,2.373464355E0,-5.520220642E0,3.310964813E0,6.860660098E0
1.556532459E2,2.300865326E0,-5.667364655E0,3.193159790E0,6.899947306E0
1.556632738E2,2.284100189E0,-5.763015747E0,3.085683289E0,6.924659236E0
1.556732977E2,2.242337036E0,-5.881718903E0,2.974165192E0,6.961921518E0
1.556833228E2,2.239642639E0,-6.037993927E0,2.837499390E0,7.037383932E0
1.556933467E2,2.204316101E0,-6.207591248E0,2.752176819E0,7.139164924E0
1.557033708E2,2.163750458E0,-6.325396271E0,2.716401215E0,7.216043901E0
1.557133948E2,2.126777344E0,-6.461613007E0,2.761906586E0,7.341917495E0
1.557234198E2,2.032174072E0,-6.536906433E0,2.976859589E0,7.464755199E0
1.557334438E2,2.022444305E0,-6.655010834E0,3.410807190E0,7.746809398E0
1.557434677E2,2.236050110E0,-6.875951385E0,4.168980560E0,8.346198324E0
1.557534928E2,2.642155609E0,-7.256460114E0,5.154980164E0,9.284988968E0
1.557635168E2,3.066074066E0,-7.564519501E0,6.027515717E0,1.014661082E1
1.557735408E2,3.435655518E0,-7.796387329E0,6.697522430E0,1.083716711E1
1.557835658E2,4.093387756E0,-8.277636566E0,7.501201172E0,1.189718914E1
1.557935897E2,4.900060272E0,-8.523874512E0,8.558153229E0,1.303491519E1
1.558036138E2,5.519921265E0,-8.372239838E0,9.763746185E0,1.399623772E1
1.558136387E2,6.069428558E0,-8.159831543E0,1.071531738E1,1.477290900E1
1.558236628E2,6.804849243E0,-7.960446167E0,1.066846481E1,1.494960929E1
1.558336868E2,7.540868683E0,-8.053402863E0,1.052790710E1,1.524987955E1
1.558437107E2,8.360863495E0,-8.716972961E0,1.068088898E1,1.612361763E1
1.558537358E2,9.291328583E0,-1.003468277E1,1.144879211E1,1.783531570E1
1.558637597E2,1.035471725E1,-1.109582611E1,1.206550964E1,1.938850302E1
1.558737838E2,1.144011017E1,-1.142783569E1,1.241652969E1,2.038729406E1
1.558838088E2,1.243838425E1,-1.163530426E1,1.317560120E1,2.153346639E1
1.558938328E2,1.343710739E1,-1.209769272E1,1.453088287E1,2.319604667E1
1.559038568E2,1.443957275E1,-1.297846115E1,1.601669312E1,2.516895257E1
1.559138817E2,1.541763885E1,-1.416773804E1,1.723141708E1,2.711733991E1
1.559239058E2,1.620425308E1,-1.494626907E1,1.774050842E1,2.829654425E1
1.559339298E2,1.665032547E1,-1.537857010E1,1.796504150E1,2.892190299E1
1.559439548E2,1.713950821E1,-1.594783630E1,1.781355652E1,2.941800504E1
1.559539788E2,1.758019180E1,-1.647264496E1,1.747301468E1,2.976100499E1
1.559640027E2,1.780981430E1,-1.656111099E1,1.684252579E1,2.958260566E1
1.559740268E2,1.773796371E1,-1.610186600E1,1.573438019E1,2.866140550E1
1.559840518E2,1.730027390E1,-1.522034912E1,1.435350174E1,2.714740349E1
1.559940758E2,1.638492737E1,-1.408256516E1,1.330598007E1,2.537387617E1
1.560040998E2,1.505359589E1,-1.263926651E1,1.267653900E1,2.338923787E1
1.560141247E2,1.348470840E1,-1.069900131E1,1.185220322E1,2.089929929E1
1.560241488E2,1.191866501E1,-8.269104309E0,1.071816147E1,1.803639784E1
1.560341727E2,1.052521271E1,-5.736520844E0,9.499246216E0,1.529455631E1
1.560441978E2,9.280850372E0,-3.319197693E0,8.284372559E0,1.287563923E1
1.560542218E2,8.100854187E0,-1.102607117E0,6.929539948E0,1.071718736E1
1.560642457E2,7.122488708E0,1.024918671E0,5.498515778E0,9.056156991E0
1.560742708E2,6.376140747E0,2.961142273E0,3.488495636E0,7.848129471E0
1.560842947E2,5.574857025E0,4.445006561E0,1.648521881E0,7.318110314E0
1.560943188E2,4.708758087E0,5.437891846E0,6.265969849E-1,7.220505123E0
1.561043438E2,3.784729614E0,5.879323883E0,-1.089733887E-1,6.993032445E0
1.561143678E2,2.923271027E0,5.814957733E0,-6.836283875E-1,6.544203138E0
1.561243918E2,2.142494659E0,5.191204834E0,-8.652008057E-1,5.682205859E0
1.561344157E2,1.478625183E0,4.381538544E0,-7.827223206E-1,4.690081734E0
1.561444408E2,9.125024414E-1,3.760030975E0,-6.777905273E-1,3.928090330E0
1.561544648E2,5.255570984E-1,3.349135437E0,-6.170169067E-1,3.445813155E0
1.561644888E2,1.305285645E-1,3.052003326E0,-2.806663513E-1,3.067659631E0
1.561745138E2,-1.565744019E-1,2.935096436E0,1.910028076E-1,2.945469182E0
1.561845377E2,-2.809657288E-1,2.763553162E0,5.421725464E-1,2.830215343E0
1.561945618E2,-3.150947571E-1,2.684367828E0,8.165519714E-1,2.823450454E0
1.562045867E2,-3.101550293E-1,2.773282928E0,1.127305756E0,3.009669851E0
1.562146108E2,-2.453398132E-1,2.974165192E0,1.699116669E0,3.434071587E0
1.562246348E2,-5.358856201E-2,2.821782074E0,1.401535492E0,3.151131153E0
1.562346598E2,2.143542480E-1,2.495760040E0,1.526076508E0,2.933202248E0
1.562446838E2,3.842509460E-1,2.246977386E0,1.712888031E0,2.851410453E0
1.562547077E2,6.447093201E-1,2.054777069E0,1.235530701E0,2.482799836E0
1.562647328E2,7.210505676E-1,1.714384918E0,1.323996735E0,2.282979834E0
1.562747568E2,1.040635986E0,1.442699890E0,1.207987976E0,2.150242121E0
1.562847808E2,1.157542877E0,1.262624359E0,1.540296936E0,2.303614646E0
1.562948048E2,1.215023346E0,1.086141357E0,1.247655487E0,2.052468999E0
1.563048297E2,1.231638794E0,1.182391205E0,1.464105377E0,2.249130418E0
1.563148538E2,1.282682648E0,1.556014252E0,1.774110718E0,2.685874898E0
1.563248778E2,1.280587006E0,8.611592102E-1,1.561253357E0,2.195224432E0
1.563349028E2,1.292412415E0,4.403842163E-1,1.544937286E0,2.061819421E0
1.563449268E2,1.182241516E0,5.893244934E-1,1.215322723E0,1.794995176E0
1.563549507E2,1.197958832E0,8.629554749E-1,1.254092102E0,1.937148553E0
1.563649758E2,1.333427124E0,1.092727661E0,1.589843903E0,2.345140779E0
1.563749997E2,1.572480011E0,1.165626068E0,2.019749908E0,2.812608613E0
1.563850238E2,1.756597137E0,1.000968475E0,2.397414551E0,3.136107128E0
1.563950488E2,1.819017334E0,7.833210754E-1,2.583477631E0,3.255268443E0
1.564050727E2,1.868713989E0,5.245092773E-1,2.629731445E0,3.268438378E0
1.564150968E2,1.982776794E0,-1.437011719E-2,2.693349152E0,3.344508928E0
1.564251207E2,2.375260620E0,-8.963360596E-1,3.338507538E0,4.194152349E0
1.564351458E2,2.990930328E0,-2.144889679E0,4.366869049E0,5.711021034E0
1.564451698E2,4.007017365E0,-3.875440979E0,6.016588440E0,8.202107497E0
1.564551938E2,5.532495117E0,-6.780300293E0,8.739875336E0,1.236795841E1
1.564652188E2,7.315886536E0,-1.061876816E1,1.235830078E1,1.786079593E1
1.564752427E2,1.011626312E1,-1.416085236E1,1.545685730E1,2.327623158E1
1.564852668E2,1.350162323E1,-1.666185150E1,1.665780991E1,2.715499505E1
1.564952918E2,1.664388885E1,-1.745759674E1,1.574096649E1,2.880216565E1
1.565053158E2,2.015034714E1,-1.843656097E1,1.433778442E1,3.084664216E1
1.565153398E2,2.401875275E1,-2.160547119E1,1.450423828E1,3.541284791E1
1.565253647E2,2.588641891E1,-2.518273224E1,1.632520157E1,3.963317920E1
1.565353888E2,2.522733948E1,-2.752116943E1,1.633957169E1,4.075309837E1
1.565454128E2,2.303724380E1,-2.932566696E1,1.641561356E1,4.074532750E1
1.565554378E2,2.072784622E1,-2.895608551E1,1.722019043E1,3.955544786E1
1.565654618E2,1.897469193E1,-2.540427155E1,1.823253525E1,3.657651279E1
1.565754857E2,1.785067932E1,-2.057246933E1,1.954575439E1,3.352476341E1
1.565855098E2,1.703712112E1,-1.670585999E1,2.095492401E1,3.175622922E1
1.565955347E2,1.568124069E1,-1.356943222E1,2.105970612E1,2.955574432E1
1.566055588E2,1.362646362E1,-1.060769119E1,2.025288391E1,2.661546411E1
1.566155828E2,1.137439682E1,-7.753276978E0,1.865510651E1,2.318411537E1
1.566256078E2,9.166787567E0,-4.265080719E0,1.512080612E1,1.818954880E1
1.566356318E2,6.827901306E0,-9.398954773E-1,1.128488297E1,1.322316994E1
1.566456557E2,4.492757263E0,1.428180084E0,7.686066742E0,9.016661696E0
1.566556808E2,2.359842682E0,3.179089050E0,4.020489349E0,5.642676606E0
1.566657010E2,4.803511047E-1,4.529281311E0,6.774911499E-1,4.604793224E0
1.566757250E2,-1.102158051E0,5.451663208E0,-1.719324646E0,5.821637342E0
1.566857500E2,-2.377655640E0,6.005062408E0,-3.308719482E0,7.256834398E0
1.566957740E2,-3.276386719E0,6.005511475E0,-4.022884369E0,7.936275994E0
1.567057980E2,-3.695066071E0,5.441634064E0,-3.805386658E0,7.599069822E0
1.567158230E2,-3.773353271E0,4.695286102E0,-3.076402588E0,6.763738565E0
1.567258470E2,-3.545826416E0,4.198768616E0,-1.634002075E0,5.733454948E0
1.567358710E2,-3.044967957E0,3.812721405E0,-2.327659607E-1,4.884962063E0
1.567458950E2,-2.345023499E0,3.316353607E0,1.092128906E0,4.205957918E0
1.567559200E2,-1.529968414E0,2.818937988E0,2.089055786E0,3.827710648E0
1.567659440E2,-7.644602966E-1,2.457140350E0,2.486928406E0,3.578652140E0
1.567759680E2,-1.672023010E-1,2.165696411E0,2.567460938E0,3.363042257E0
1.567859930E2,3.613485718E-1,1.761686554E0,2.266287231E0,2.893124629E0
1.567960170E2,7.701484680E-1,1.230590973E0,1.732796631E0,2.260545724E0
1.568060410E2,1.175056458E0,6.629713440E-1,1.052910461E0,1.711405598E0
1.568160660E2,1.614392853E0,1.074765015E-1,5.147795105E-1,1.697884986E0
1.568260900E2,1.983674927E0,-3.715274048E-1,2.468367004E-1,2.033206134E0
1.568361140E2,2.331102448E0,-7.026388550E-1,1.047821045E-1,2.436948762E0
1.568461390E2,2.620151367E0,-9.485774231E-1,2.106120300E-1,2.794521380E0
1.568561630E2,2.828967133E0,-9.816586304E-1,6.267466736E-1,3.059333276E0
1.568661870E2,2.856210480E0,-8.087681580E-1,1.022224274E0,3.139583842E0
1.568762110E2,2.847528534E0,-5.971083069E-1,1.271755371E0,3.175266730E0
1.568862360E2,2.877316589E0,-4.099974060E-1,1.488953705E0,3.265582913E0
1.568962600E2,2.920127563E0,-2.959346008E-1,1.915416870E0,3.504788733E0
1.569062840E2,3.038830719E0,-2.715353394E-1,2.215842133E0,3.770700192E0
1.569163090E2,3.029849396E0,-1.101708984E-1,2.287543030E0,3.798022920E0
1.569263330E2,2.849624176E0,1.423539734E-1,2.206711121E0,3.606965008E0
1.569363570E2,2.562371521E0,2.426454163E-1,2.347568207E0,3.483633318E0
1.569463820E2,2.340832214E0,2.329156494E-1,2.521506500E0,3.448440254E0
1.569564060E2,2.319426727E0,5.104385376E-2,2.960393829E0,3.761153738E0
1.569664300E2,2.442021790E0,-3.150947571E-1,3.655697937E0,4.407593735E0
1.569764550E2,2.622247009E0,-1.140029297E0,4.761298828E0,5.553900675E0
1.569864790E2,3.115770721E0,-2.525248718E0,6.345155182E0,7.506390781E0
1.569965030E2,3.976181488E0,-4.311035156E0,8.383167114E0,1.023095959E1
1.570065280E2,5.256319427E0,-7.088359680E0,1.084479813E1,1.398153723E1
1.570165520E2,7.421267395E0,-1.127739853E1,1.465572327E1,1.992599186E1
1.570265760E2,1.053599030E1,-1.475631409E1,1.805126221E1,2.558522941E1
1.570366000E2,1.387644379E1,-1.651844971E1,1.950264404E1,2.908209067E1
1.570466250E2,1.700868027E1,-1.808269684E1,2.034389465E1,3.209599942E1
1.570566490E2,1.955892700E1,-2.057426559E1,2.062486038E1,3.508898539E1
1.570666730E2,2.113664612E1,-2.425211746E1,2.068009552E1,3.824381468E1
1.570766980E2,2.109054199E1,-2.760963547E1,2.147464325E1,4.084437825E1
1.570867220E2,2.066692291E1,-2.844385071E1,2.103455841E1,4.097105067E1
1.570967460E2,2.054612411E1,-2.771890823E1,1.959575043E1,3.967964875E1
1.571067710E2,2.135189850E1,-2.643188461E1,1.882904480E1,3.884689205E1
1.571167950E2,2.284579193E1,-2.490086838E1,1.869881561E1,3.862161519E1
1.571268190E2,2.375066025E1,-2.272259811E1,1.848970047E1,3.771311908E1
1.571368440E2,2.308394669E1,-1.925655579E1,1.793136154E1,3.500310361E1
1.571468680E2,2.048609894E1,-1.451426743E1,1.626996643E1,2.991748680E1
1.571568920E2,1.643447433E1,-9.359137573E0,1.319341415E1,2.305973937E1
1.571669170E2,1.168979095E1,-4.536316681E0,9.276659088E0,1.559762115E1
1.571769410E2,6.663243713E0,-8.027806091E-1,5.122797089E0,8.443122852E0
1.571869650E2,1.782642975E0,1.958527222E0,9.571096802E-1,2.815972975E0
1.571969890E2,-2.340083771E0,3.840114441E0,-2.052082672E0,4.943026832E0
1.572070140E2,-5.558690643E0,4.762047272E0,-3.611839142E0,8.162200553E0
1.572170380E2,-8.059390411E0,5.219945068E0,-4.155957642E0,1.046296250E1
1.572270620E2,-9.631571045E0,5.967939606E0,-3.972439270E0,1.200682047E1
1.572370870E2,-1.086799988E1,7.011868744E0,-2.018552399E0,1.309023600E1
1.572471110E2,-1.088192093E1,7.713010712E0,-5.769003296E-1,1.335063861E1
1.572571350E2,-9.306896210E0,7.976762238E0,4.505630493E-1,1.226580857E1
1.572671600E2,-7.110812988E0,7.707172852E0,1.328487396E0,1.057019647E1
1.572771840E2,-4.929249573E0,6.685547333E0,1.726809082E0,8.483861980E0
1.572872080E2,-2.865940247E0,5.317841492E0,1.945204926E0,6.346406371E0
1.572972330E2,-9.268725586E-1,4.008065186E0,1.934277649E0,4.545889274E0
1.573072570E2,6.165678406E-1,2.958747253E0,1.542242889E0,3.393059732E0
1.573172810E2,1.578168182E0,2.105970612E0,1.118923187E0,2.859670633E0
1.573273060E2,2.078278198E0,1.363514557E0,8.044271851E-1,2.612568719E0
1.573373300E2,2.263742523E0,8.523275757E-1,4.399351501E-1,2.458563695E0
1.573473540E2,2.334395599E0,6.740483093E-1,2.020797729E-1,2.438150974E0
1.573573780E2,2.441123657E0,5.273533630E-1,6.129753113E-1,2.571560812E0
1.573674030E2,2.607727203E0,2.826123047E-1,1.351539459E0,2.950723605E0
1.573774270E2,2.845732269E0,2.799179077E-1,1.820364532E0,3.389730552E0
1.573874510E2,3.043471069E0,3.068618774E-1,2.393971710E0,3.884325026E0
1.573974760E2,3.176993408E0,2.463876343E-1,2.923869781E0,4.324697502E0
1.574075000E2,3.134032745E0,2.576142883E-1,3.203937378E0,4.489291825E0
1.574175240E2,2.865940247E0,3.646417236E-1,3.349883881E0,4.423607023E0
1.574275490E2,2.485581207E0,3.944297791E-1,3.507206726E0,4.316733465E0
1.574375730E2,2.166594543E0,2.552192688E-1,3.829336853E0,4.407163433E0
1.574475970E2,1.924847260E0,1.794767761E-1,4.329147491E0,4.741177795E0
1.574576210E2,1.807491302E0,2.642005920E-1,4.772824860E0,5.110448503E0
1.574676460E2,1.882934418E0,3.222798157E-1,5.371879120E0,5.701437677E0
1.574776700E2,2.099983063E0,3.820056152E-1,5.550158386E0,5.946437191E0
1.574876940E2,2.403551788E0,1.402583313E-1,5.918392639E0,6.389374385E0
1.574977190E2,2.838846588E0,-3.724255371E-1,6.461163940E0,7.067134511E0
1.575077430E2,3.311713257E0,-1.087189178E0,6.950346680E0,7.775393493E0
1.575177670E2,3.690276031E0,-2.483784943E0,7.677384796E0,8.872968057E0
1.575277920E2,4.404291229E0,-4.999004517E0,8.695717163E0,1.095460289E1
1.575378160E2,6.404581604E0,-8.297844543E0,1.073851913E1,1.500628811E1
1.575478400E2,9.659413147E0,-1.215053284E1,1.368124969E1,2.069097155E1
1.575578650E2,1.400233200E1,-1.605890533E1,1.625529694E1,2.679903768E1
1.575678890E2,1.881841690E1,-1.953572525E1,1.879072449E1,3.299801058E1
1.575779130E2,2.329201401E1,-2.245989441E1,2.083038300E1,3.848206893E1
1.575879380E2,2.661645081E1,-2.541385162E1,2.116209320E1,4.245154292E1
1.575979620E2,2.826557144E1,-2.858365997E1,2.090268265E1,4.530883234E1
1.576079860E2,2.760903671E1,-3.068588837E1,2.037517960E1,4.603292948E1
1.576180100E2,2.544319061E1,-3.037603271E1,1.798270477E1,4.351364134E1
1.576280350E2,2.317720276E1,-2.851180939E1,1.428389648E1,3.942252784E1
1.576380590E2,2.170037384E1,-2.626273636E1,1.109582611E1,3.582952558E1
1.576480830E2,2.085029160E1,-2.359887589E1,9.685908051E0,3.294629596E1
1.576581080E2,1.986354355E1,-2.046813629E1,1.035905823E1,3.034493455E1
1.576681323E2,1.811667618E1,-1.723515930E1,1.275482620E1,2.807045178E1
1.576781563E2,1.594349533E1,-1.312844925E1,1.473550735E1,2.537097554E1
1.576881812E2,1.305225769E1,-7.790699158E0,1.473865082E1,2.117272425E1
1.576982053E2,9.162895660E0,-2.089804230E0,1.345267502E1,1.641037488E1
1.577082292E2,4.426594849E0,2.725532227E0,1.062550415E1,1.182897317E1
1.577182543E2,-5.197192383E-1,5.833070068E0,6.333030396E0,8.625664525E0
1.577282783E2,-4.818928986E0,7.308701477E0,1.476080475E0,8.877950632E0
1.577383022E2,-8.138426056E0,7.567064209E0,-2.448159027E0,1.137927599E1
1.577483273E2,-1.034828064E1,7.088958435E0,-4.951104126E0,1.348531334E1
1.577583512E2,-1.119013000E1,6.382727051E0,-5.624553680E0,1.405680683E1
1.577683753E2,-1.049527496E1,5.630092163E0,-4.417014771E0,1.270270655E1
1.577783993E2,-8.232729950E0,4.566703491E0,-2.323618011E0,9.697000767E0
1.577884243E2,-5.302722931E0,3.081192627E0,-4.275109863E-1,6.147795062E0
1.577984483E2,-2.181563416E0,1.705702972E0,1.293011169E0,3.056226341E0
1.578084722E2,5.563929749E-1,2.694396973E-1,2.820135498E0,2.887098045E0
1.578184973E2,2.562670898E0,-8.062234497E-1,3.521876221E0,4.429547437E0
1.578285213E2,3.653751984E0,-1.551224213E0,3.789819031E0,5.488071465E0
1.578385453E2,3.975732422E0,-1.754501495E0,3.198398895E0,5.395783472E0
1.578485703E2,3.699856110E0,-1.663640442E0,1.991159363E0,4.518998823E0
1.578585942E2,3.130290527E0,-1.689985657E0,7.864645386E-1,3.643253598E0
1.578686183E2,2.469265137E0,-1.766925659E0,-1.345701599E-1,3.039310074E0
1.578786432E2,1.978435822E0,-1.678759003E0,-7.095245361E-1,2.689956348E0
1.578886673E2,1.704505463E0,-1.347647552E0,-9.904902649E-1,2.388004138E0
1.578986913E2,1.588047638E0,-9.966275024E-1,-1.096469879E0,2.171959455E0
1.579087162E2,1.547781372E0,-8.078700256E-1,-9.849517822E-1,2.004597508E0
1.579187403E2,1.570983124E0,-7.188052368E-1,-7.515870667E-1,1.884025494E0
1.579287642E2,1.446741486E0,-5.791456604E-1,-4.748126221E-1,1.629084911E0
1.579387883E2,1.205592957E0,-4.414320374E-1,-1.930984497E-1,1.298307988E0
1.579488133E2,9.623487854E-1,-4.062551880E-1,1.977388000E-1,1.063136443E0
1.579588373E2,8.649014282E-1,-3.171903992E-1,5.334906006E-1,1.064554579E0
1.579688613E2,6.659651184E-1,-1.869612122E-1,9.713301086E-1,1.192453862E0
1.579788862E2,4.026626587E-1,7.768844604E-2,1.285077667E0,1.348924506E0
1.579889103E2,1.866618347E-1,3.827540588E-1,1.658850403E0,1.712637723E0
1.579989343E2,2.230361938E-1,5.930667114E-1,2.134112091E0,2.226186804E0
1.580089593E2,4.520599365E-1,7.614665222E-1,2.743794250E0,2.883157356E0
1.580189833E2,6.065386963E-1,8.577163696E-1,3.107088776E0,3.279873049E0
