"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.865388350E0,7.385336757E-1,3.592669964E-2,3.791407585E0,3.862834994E0
3.885345623E0,6.211669445E-1,2.874679565E-1,1.931389809E0,2.049085843E0
3.905308614E0,6.050643921E-1,9.763737917E-1,5.769233704E-1,1.285398489E0
3.925255350E0,2.882167399E-1,1.410747409E0,-2.226238251E-1,1.456996400E0
3.945205828E0,4.626066387E-1,1.297593236E0,-1.145467758E-1,1.382343688E0
3.965154781E0,8.219192624E-1,1.182411194E0,-1.795654297E-1,1.451168925E0
3.985105850E0,9.517861605E-1,1.044705510E0,-1.026803970E0,1.746892353E0
4.005055860E0,7.930899858E-1,7.059011459E-1,-2.079386711E0,2.334767065E0
4.024987805E0,6.258772612E-1,3.310979605E-1,-2.962201595E0,3.045650423E0
4.044955963E0,1.006895304E0,3.516252041E-1,-2.737296104E0,2.937731846E0
4.064906014E0,1.909368515E0,6.722120047E-1,-2.149584770E0,2.952671975E0
4.084856473E0,2.274827719E0,6.606175900E-1,-2.426656723E0,3.391153137E0
4.104804693E0,2.160171032E0,-7.860541344E-2,-3.112107754E0,3.789159850E0
4.124756494E0,1.051940441E0,-8.131524324E-1,-3.928748131E0,4.147632752E0
4.144697126E0,-9.311497211E-2,-8.160623312E-1,-3.546671867E0,3.640536974E0
4.164655966E0,-5.046210289E-1,-4.299316406E-1,-1.920670509E0,2.031860921E0
4.184597330E0,-6.834034920E-1,-4.110145569E-1,-4.666147232E-1,9.239602798E-1
4.204556659E0,-4.090729952E-1,-8.769607544E-1,4.824352264E-1,1.081269914E0
4.224506161E0,-6.164675355E-1,-9.003144503E-1,1.000267029E0,1.480247432E0
4.244456823E0,-7.778167725E-1,-1.000464082E0,2.098753929E0,2.451671953E0
4.264406813E0,1.187825203E0,-4.311625957E-1,2.594330788E0,2.885720384E0
4.284356031E0,2.063521862E0,6.184576750E-1,2.846030235E0,3.569383766E0
4.304306489E0,2.247712135E0,1.482262135E0,5.152443886E0,5.813517771E0
4.324267343E0,1.956264257E0,6.412712336E-1,7.952283859E0,8.214439556E0
4.344201281E0,1.027302146E0,-6.476241946E-1,7.832898140E0,7.926478415E0
4.364131842E0,3.856731057E-1,-1.559410095E0,5.746528625E0,5.966832898E0
4.384098231E0,2.890675366E-1,-1.796845675E0,3.233256340E0,3.710277750E0
4.404057681E0,8.835346699E-1,-1.417724848E0,1.467509270E0,2.223546877E0
4.424005637E0,1.504432321E0,-9.394114017E-1,6.041822433E-1,1.873725319E0
4.443957866E0,8.319776058E-1,-1.069160581E0,-5.283498764E-1,1.454113020E0
4.463907937E0,2.702013850E-1,-1.401826501E0,-1.315011024E0,1.940974065E0
4.483859901E0,1.251718998E-1,-1.758714437E0,-1.736044407E0,2.474387734E0
4.503807959E0,2.020500302E-1,-2.160764694E0,-2.404883385E0,3.239319739E0
4.523758580E0,3.174537420E-1,-2.109400749E0,-2.912807465E0,3.610373350E0
4.543707534E0,7.731758952E-1,-1.369334459E0,-2.241138458E0,2.737805584E0
4.563666151E0,1.097888947E0,-8.118643761E-1,-2.503718376E0,2.851857221E0
4.583618297E0,1.025597215E0,-9.471178055E-1,-4.073839188E0,4.306396116E0
4.603558848E0,1.119518399E0,-1.679387093E0,-4.167264462E0,4.630308364E0
4.623508919E0,6.308833361E-1,-2.191991329E0,-3.797758102E0,4.430102299E0
4.643458971E0,8.337312341E-1,-2.460901737E0,-3.906490326E0,4.691674733E0
4.663399602E0,9.537773132E-1,-2.127218246E0,-3.952350616E0,4.588662553E0
4.683359073E0,2.663366795E-1,-1.406497955E0,-3.303748131E0,3.600544881E0
4.703299888E0,-1.654118299E-1,-1.114559174E0,-2.108334541E0,2.390539220E0
4.723249696E0,8.800761104E-1,-1.425365925E0,-3.211793900E-1,1.705684080E0
