"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.741382900E0,-7.340593338E0,-9.332847595E-2,-2.280977726E0,7.687384480E0
5.761331386E0,-5.545477867E0,-1.212183714E0,-2.554859161E0,6.224871040E0
5.781279792E0,-5.127035141E0,-2.072767019E0,-2.781999826E0,6.190506885E0
5.801228808E0,-5.022816658E0,-2.287512064E0,-2.891185999E0,6.230598294E0
5.821177254E0,-3.187086582E0,-2.575407982E0,-3.140647650E0,5.162742955E0
5.841146248E0,-3.974967003E-1,-2.150591850E0,-1.509155750E0,2.657178957E0
5.861055551E0,4.027943611E0,-1.826972485E0,3.010849476E0,5.350455379E0
5.881003956E0,9.056963921E0,-1.569350243E0,6.367043018E0,1.118171241E1
5.900952239E0,1.661091805E1,9.185743332E-2,9.680275917E0,1.922599225E1
5.920901337E0,2.275921059E1,8.257060051E-1,1.516399384E1,2.736074133E1
5.940857514E0,2.117676353E1,1.227385044E0,1.701545334E1,2.719351835E1
5.960782726E0,2.337165451E1,2.525371075E0,1.496300888E1,2.786581003E1
5.980764212E0,1.977793312E1,4.951503754E0,9.880504608E0,2.265631036E1
6.000714449E0,1.180025673E1,4.031792164E0,5.735755920E0,1.372589898E1
6.020643893E0,5.661231518E0,2.285248756E0,2.139466524E0,6.469097401E0
6.040593112E0,-3.820381165E-1,-6.706371307E-1,-2.676643133E0,2.785700225E0
6.060576714E0,-4.261379242E0,-3.404559374E0,-4.819390774E0,7.278523546E0
6.080508844E0,-5.533564091E0,-5.024712563E0,-2.979827642E0,8.046579439E0
6.100455825E0,-5.576116562E0,-4.692801952E0,-4.230634570E-1,7.300304704E0
6.120404922E0,-4.478460789E0,-3.783987522E0,-3.729676008E-1,5.874885312E0
6.140352636E0,-6.830012798E0,-3.656578302E0,-2.036701679E0,8.010480225E0
